=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): OFF

Generating 500 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 2124.77 ms
  Set 2: 1952.53 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
313  |   194 |    3275 |    5353     384    5353 |     769     385     769 |    0.1   12.7    0.7
314  |   194 |    3261 |    5350     384    5350 |     767     384     767 |    0.1   13.1    0.7
315  |   194 |    2643 |    4569     384    4569 |     767     384     767 |    0.1    9.2    0.6
316  |   193 |    3259 |    5360     384    5360 |     767     384     767 |    0.1   13.0    0.7
317  |   194 |    3288 |    5383     385    5383 |     770     385     770 |    0.1   13.3    0.7
318  |   193 |    3255 |    5354     384    5354 |     767     384     767 |    0.1   12.6    0.7
319  |   194 |    3286 |    5378     385    5378 |     772     386     772 |    0.1   12.0    0.7
320  |   194 |    3289 |    5380     386    5380 |     772     386     772 |    0.1   12.9    0.7
321  |   194 |    3278 |    5362     385    5362 |     770     385     770 |    0.1   12.7    0.7
322  |   194 |    3280 |    5366     385    5366 |     769     385     769 |    0.1   12.2    0.7
323  |   194 |    3278 |    5367     384    5367 |     769     384     769 |    0.1   12.9    0.7
324  |   194 |    3283 |    5371     385    5371 |     769     385     769 |    0.1   12.2    0.7
325  |   194 |    2683 |    5370     385    5370 |     772     385     772 |    0.1   12.7    0.7
326  |   193 |    3271 |    5360     384    5360 |     768     384     768 |    0.1   12.2    0.7
327  |   194 |    3274 |    5363     385    5363 |     770     385     770 |    0.1   12.6    1.1
328  |   194 |    2285 |    4596     384    4596 |     767     384     767 |    0.1    9.2    0.6
329  |   194 |    3267 |    5359     385    5359 |     769     385     769 |    0.1   12.4    0.7
330  |   193 |    2098 |    4597     383    4597 |     767     383     767 |    0.2    9.3    0.6
331  |   194 |    3275 |    5366     384    5366 |     768     384     768 |    0.1   12.7    0.7
332  |   194 |    3282 |    5379     385    5379 |     770     385     770 |    0.1   12.8    0.7
333  |   194 |    3273 |    5354     384    5354 |     768     384     768 |    0.1   12.2    0.7
334  |   194 |    3264 |    5369     384    5369 |     768     384     768 |    0.1   12.9    0.7
335  |   194 |    2095 |    4590     384    4590 |     768     384     768 |    0.1    9.5    0.6
336  |   194 |    3279 |    5367     384    5367 |     769     384     769 |    0.1   12.6    0.7
337  |   194 |    3290 |    5384     385    5384 |     771     385     771 |    0.1   13.0    0.7
338  |   194 |    2850 |    4589     385    4589 |     769     385     769 |    0.1    9.2    0.6
339  |   194 |    3272 |    5373     385    5373 |     770     385     770 |    0.1   12.9    0.7
340  |   194 |    3274 |    5373     385    5373 |     770     385     770 |    0.1   13.5    0.7
341  |   193 |    3246 |    5328     383    5328 |     766     383     766 |    0.1   12.3    0.7
342  |   194 |    2633 |    4545     383    4545 |     768     384     768 |    0.1    9.1    0.6
343  |   193 |    3247 |    5331     383    5331 |     766     383     766 |    0.1   12.6    0.7
344  |   194 |    3271 |    5360     384    5360 |     768     384     768 |    0.1   12.4    0.7
345  |   194 |    3282 |    5380     385    5380 |     770     385     770 |    0.1   12.4    0.7
346  |   194 |    3270 |    5367     384    5367 |     769     384     769 |    0.1   10.4    0.6
347  |   194 |    3277 |    5370     384    5370 |     768     384     768 |    0.1   12.4    0.7
348  |   194 |    3284 |    5374     385    5374 |     771     385     771 |    0.1   12.8    0.7
349  |   193 |    3260 |    5353     384    5353 |     767     384     767 |    0.1   12.2    0.7
350  |   193 |    3258 |    5358     384    5358 |     767     384     767 |    0.1   12.4    0.6
351  |   194 |    3271 |    5376     385    5376 |     769     385     769 |    0.1   12.5    0.7
352  |   193 |    2278 |    4589     383    4589 |     768     383     768 |    0.1    8.9    0.6
353  |   194 |    3291 |    5380     386    5380 |     772     386     772 |    0.1   12.2    0.7
354  |   194 |    3279 |    5375     386    5375 |     771     386     771 |    0.1    9.4    0.6
355  |   194 |    3283 |    5372     386    5372 |     771     386     771 |    0.1   12.5    0.7
356  |   194 |    3258 |    5330     384    5330 |     768     384     768 |    0.1   12.0    0.7
357  |   194 |    3277 |    4607     384    4607 |     769     384     769 |    0.1    9.3    0.6
358  |   194 |    3292 |    5374     386    5374 |     772     386     772 |    0.1   12.6    0.7
359  |   194 |    3285 |    5375     385    5375 |     770     385     770 |    0.1   13.4    0.7
360  |   193 |    3261 |    5349     385    5349 |     770     385     770 |    0.2   12.6    0.7
361  |   194 |    3282 |    5378     385    5378 |     771     385     771 |    0.1   12.6    0.7
362  |   194 |    3269 |    5355     386    5355 |     771     386     771 |    0.1   11.8    0.7
363  |   194 |    3227 |    4574     384    4574 |     768     384     768 |    0.1    9.1    0.6
364  |   193 |    3269 |    5369     385    5369 |     769     385     769 |    0.1   12.5    0.7
365  |   194 |    3285 |    5381     385    5381 |     770     385     770 |    0.1    9.6    0.6
366  |   194 |    3280 |    5379     385    5379 |     770     385     770 |    0.1   12.8    0.7
367  |   194 |    2512 |    5364     386    5364 |     772     386     772 |    0.1    9.9    0.6
368  |   194 |    3283 |    5377     385    5377 |     770     385     770 |    0.1   12.7    0.7
369  |   193 |    2869 |    5340     384    5340 |     767     384     767 |    0.2    9.3    0.6
370  |   193 |    2491 |    5362     385    5362 |     769     385     769 |    0.1   12.9    0.7
371  |   194 |    3291 |    5377     386    5377 |     772     386     772 |    0.1   12.7    0.7
372  |   193 |    2869 |    5326     385    5326 |     771     386     771 |    0.2    9.7    0.6
373  |   194 |    3285 |    5383     385    5383 |     771     385     771 |    0.1   12.7    0.7
374  |   194 |    3290 |    5380     385    5380 |     772     386     772 |    0.1   12.3    0.7
375  |   194 |    3277 |    5367     384    5367 |     769     384     769 |    0.1   13.0    0.7
376  |   194 |    3283 |    5374     386    5374 |     771     386     771 |    0.1   12.2    0.7
377  |   194 |    3258 |    5333     383    5333 |     768     383     768 |    0.1   12.2    0.7
378  |   194 |    2294 |    5372     385    5372 |     770     385     770 |    0.1   13.3    0.7
379  |   194 |    3284 |    5369     386    5369 |     773     386     773 |    0.2   13.1    0.7
380  |   194 |    3279 |    5375     385    5375 |     770     385     770 |    0.1   13.3    0.7
381  |   194 |    3282 |    5376     386    5376 |     771     386     771 |    0.1   13.0    0.7
382  |   194 |    3281 |    5370     385    5370 |     770     385     770 |    0.1   12.3    0.7
383  |   194 |    3278 |    5370     385    5370 |     770     385     770 |    0.1   12.3    0.7
384  |   193 |    3230 |    4576     383    4576 |     767     383     767 |    0.1    9.1    0.6
385  |   191 |    3228 |    4570     383    4570 |     765     383     765 |    0.1    9.2    0.6
386  |   194 |    3264 |    5363     384    5363 |     768     384     768 |    0.1   12.7    0.7
387  |   194 |    3286 |    5384     386    5384 |     771     386     771 |    0.1    9.5    0.6
388  |   194 |    3268 |    5358     384    5358 |     768     384     768 |    0.1   12.4    0.7
389  |   194 |    3274 |    5366     385    5366 |     770     385     770 |    0.1   12.5    0.7
390  |   194 |    3278 |    5378     385    5378 |     770     385     770 |    0.2   12.6    0.7
391  |   194 |    3284 |    5382     385    5382 |     770     385     770 |    0.1   12.0    0.7
392  |   194 |    3268 |    5365     384    5365 |     770     385     770 |    0.1    9.6    0.6
393  |   194 |    3266 |    5352     384    5352 |     767     384     767 |    0.1   12.0    0.7
394  |   193 |    3266 |    5364     384    5364 |     769     384     769 |    0.1   12.9    0.7
395  |   194 |    3259 |    4601     384    4601 |     768     384     768 |    0.1    9.7    0.6
396  |   194 |    2098 |    4596     384    4596 |     768     384     768 |    0.1    9.1    0.6
397  |   194 |    3282 |    5371     386    5371 |     772     386     772 |    0.1   11.8    0.7
398  |   194 |    3244 |    4589     384    4589 |     768     384     768 |    0.1    9.0    0.6
399  |   194 |    2101 |    5365     385    5365 |     769     385     769 |    0.1   12.4    0.7
400  |   194 |    2096 |    4593     384    4593 |     768     384     768 |    0.1    9.8    0.6
401  |   193 |    3275 |    5368     385    5368 |     769     385     769 |    0.1   13.0    0.7
402  |   194 |    3277 |    5372     385    5372 |     770     385     770 |    0.1   12.6    0.7
403  |   194 |    3259 |    5367     384    5367 |     768     384     768 |    0.1   12.3    0.7
404  |   194 |    3283 |    5379     385    5379 |     770     385     770 |    0.1   13.1    0.7
405  |   193 |    3247 |    5328     383    5328 |     767     383     767 |    0.1   12.3    0.7
406  |   194 |    3268 |    5351     384    5351 |     768     384     768 |    0.1   12.9    0.7
407  |   193 |    3270 |    5359     385    5359 |     769     385     769 |    0.1   13.2    0.7
408  |   194 |    3277 |    5362     385    5362 |     771     385     771 |    0.1   13.0    0.7
409  |   194 |    2294 |    5373     385    5373 |     770     385     770 |    0.1   13.2    0.7
410  |   194 |    3282 |    5369     385    5369 |     770     385     770 |    0.1   13.1    0.7
411  |   194 |    3288 |    5381     385    5381 |     771     385     771 |    0.1   12.5    0.7
412  |   194 |    3284 |    5378     385    5378 |     771     385     771 |    0.1   12.8    0.7
413  |   194 |    3289 |    5376     385    5376 |     772     385     772 |    0.1   12.2    0.7
414  |   194 |    3277 |    5377     385    5377 |     770     385     770 |    0.1   12.4    0.7
415  |   194 |    3285 |    5377     385    5377 |     771     385     771 |    0.1   12.4    0.7
416  |   194 |    3276 |    5372     385    5372 |     771     385     771 |    0.1   12.5    0.7
417  |   194 |    2117 |    5376     385    5376 |     770     385     770 |    0.1   12.5    0.7
418  |   193 |    2463 |    5340     384    5340 |     767     384     767 |    0.1    9.3    0.6
419  |   194 |    3278 |    5368     386    5368 |     772     386     772 |    0.1   12.1    0.7
420  |   194 |    3284 |    5382     385    5382 |     771     385     771 |    0.1   12.8    0.7
421  |   194 |    2115 |    4609     385    4609 |     770     385     770 |    0.1    9.4    0.6
422  |   192 |    3252 |    5353     383    5353 |     766     383     766 |    0.1   12.2    0.7
423  |   194 |    3270 |    5350     384    5350 |     769     384     769 |    0.1   12.1    0.7
424  |   194 |    2675 |    4603     384    4603 |     768     384     768 |    0.1    9.3    0.6
425  |   194 |    2090 |    4580     384    4580 |     768     384     768 |    0.1    9.2    0.6
426  |   194 |    3288 |    4619     385    4619 |     770     385     770 |    0.1    9.5    0.6
427  |   194 |    3240 |    4588     384    4588 |     768     384     768 |    0.1    9.6    0.6
428  |   193 |    3249 |    4593     384    4593 |     767     384     767 |    0.1    9.4    0.6
429  |   194 |    3277 |    5374     386    5374 |     772     386     772 |    0.1   13.0    0.7
430  |   194 |    3283 |    5364     386    5364 |     772     386     772 |    0.1   12.3    0.7
431  |   194 |    2289 |    5363     385    5363 |     771     385     771 |    0.2   12.3    0.7
432  |   193 |    3259 |    5363     384    5363 |     767     384     767 |    0.1   12.7    0.7
433  |   194 |    3279 |    5363     384    5363 |     769     384     769 |    0.1   12.4    0.7
434  |   194 |    3263 |    5355     384    5355 |     767     384     767 |    0.1   12.2    0.7
435  |   194 |    3285 |    5370     385    5370 |     772     385     772 |    0.1   12.4    0.7
436  |   194 |    3283 |    5379     386    5379 |     771     386     771 |    0.1   12.9    0.7
437  |   194 |    3260 |    5342     384    5342 |     767     384     767 |    0.1    9.4    0.6
438  |   194 |    3274 |    5375     385    5375 |     770     385     770 |    0.1   12.8    0.7
439  |   194 |    3279 |    5374     385    5374 |     770     385     770 |    0.1   12.8    0.7
440  |   194 |    3288 |    5381     386    5381 |     773     386     773 |    0.1   12.5    0.7
441  |   194 |    3279 |    5372     385    5372 |     771     385     771 |    0.1   12.6    0.7
442  |   194 |    3263 |    5370     384    5370 |     770     385     770 |    0.1   12.5    0.7
443  |   194 |    2126 |    5360     386    5360 |     772     386     772 |    0.1    9.7    0.6
444  |   194 |    3275 |    4610     385    4610 |     770     385     770 |    0.1    9.6    0.6
445  |   194 |    3278 |    5351     385    5351 |     771     385     771 |    0.1   12.2    0.7
446  |   194 |    3282 |    5378     385    5378 |     770     385     770 |    0.1   12.3    0.7
447  |   193 |    3253 |    5341     383    5341 |     766     383     766 |    0.1   12.8    0.7
448  |   193 |    3247 |    5330     383    5330 |     767     383     767 |    0.1   12.4    0.7
449  |   193 |    3255 |    5347     383    5347 |     767     383     767 |    0.1   11.9    0.6
450  |   194 |    2105 |    5360     385    5360 |     771     385     771 |    0.1   12.5    0.7
451  |   194 |    3283 |    5374     385    5374 |     770     385     770 |    0.1   13.0    0.7
452  |   194 |    3285 |    5382     385    5382 |     770     385     770 |    0.1   12.9    0.7
453  |   193 |    3261 |    5358     383    5358 |     767     383     767 |    0.1   12.5    0.7
454  |   194 |    3284 |    5379     385    5379 |     770     385     770 |    0.1   12.4    0.7
455  |   193 |    3255 |    5358     384    5358 |     768     384     768 |    0.1   12.4    0.7
456  |   191 |    3233 |    4577     383    4577 |     765     383     765 |    0.1    9.1    0.6
457  |   194 |    3277 |    5370     385    5370 |     769     385     769 |    0.1   12.8    0.7
458  |   194 |    3275 |    4611     384    4611 |     769     384     769 |    0.1    9.6    0.6
459  |   192 |    3249 |    5354     383    5354 |     766     383     766 |    0.1    9.6    0.6
460  |   194 |    3252 |    4603     384    4603 |     768     384     768 |    0.1    8.9    0.6
461  |   193 |    2870 |    5354     385    5354 |     769     385     769 |    0.1    9.6    0.6
462  |   193 |    3258 |    5337     383    5337 |     768     383     768 |    0.1   12.6    0.7
463  |   194 |    3277 |    5371     385    5371 |     771     385     771 |    0.1   12.2    0.7
464  |   193 |    3256 |    5345     383    5345 |     767     383     767 |    0.1   11.9    0.7
465  |   191 |    3217 |    4560     383    4560 |     765     383     765 |    0.1    9.6    0.6
466  |   194 |    2485 |    4604     384    4604 |     768     384     768 |    0.1    9.5    0.6
467  |   193 |    2886 |    5358     385    5358 |     771     385     771 |    0.1    9.0    0.6
468  |   194 |    3272 |    5371     384    5371 |     769     384     769 |    0.1   12.0    0.7
469  |   194 |    2504 |    5376     385    5376 |     771     386     771 |    0.1   12.4    0.7
470  |   194 |    3261 |    5334     384    5334 |     768     384     768 |    0.1    9.6    0.6
471  |   194 |    2099 |    4601     384    4601 |     768     384     768 |    0.1    9.1    0.6
472  |   194 |    3265 |    5364     384    5364 |     769     384     769 |    0.1   12.6    0.7
473  |   194 |    3208 |    4557     385    4557 |     771     385     771 |    0.1    9.1    0.6
474  |   191 |    3226 |    4569     384    4569 |     767     384     767 |    0.1    9.5    0.6
475  |   194 |    2302 |    5353     385    5353 |     770     385     770 |    0.1    9.6    0.6
476  |   194 |    3284 |    5377     385    5377 |     771     385     771 |    0.1   12.4    0.7
477  |   194 |    3275 |    5370     385    5370 |     770     385     770 |    0.1   12.2    0.7
478  |   192 |    3228 |    5307     383    5307 |     766     383     766 |    0.1   11.8    0.7
479  |   194 |    3265 |    5358     385    5358 |     771     385     771 |    0.1   12.2    0.7
480  |   194 |    3273 |    5374     385    5374 |     770     385     770 |    0.1   12.6    0.7
481  |   194 |    3234 |    4579     383    4579 |     768     384     768 |    0.1    9.0    0.6
482  |   192 |    2084 |    4583     383    4583 |     766     383     766 |    0.1    8.6    0.5
483  |   194 |    2297 |    5379     385    5379 |     771     385     771 |    0.1   12.4    0.7
484  |   193 |    3271 |    5368     385    5368 |     770     385     770 |    0.1   12.4    0.7
485  |   194 |    2097 |    4595     384    4595 |     768     384     768 |    0.1    9.8    0.6
486  |   193 |    3260 |    5356     384    5356 |     768     384     768 |    0.1   13.1    0.7
487  |   194 |    3277 |    5371     385    5371 |     770     385     770 |    0.1   12.4    0.7
488  |   193 |    3266 |    5355     384    5355 |     770     384     770 |    0.1   12.3    0.7
489  |   194 |    2858 |    4593     384    4593 |     767     384     767 |    0.1    9.2    0.6
490  |   194 |    3278 |    5370     385    5370 |     770     385     770 |    0.1   12.0    0.7
491  |   194 |    3270 |    5346     385    5346 |     769     385     769 |    0.1   12.0    0.7
492  |   194 |    3279 |    5372     385    5372 |     770     385     770 |    0.2   12.1    0.6
493  |   194 |    3285 |    5380     385    5380 |     771     385     771 |    0.1   12.2    0.7
494  |   194 |    3268 |    5370     384    5370 |     769     384     769 |    0.1   12.1    0.7
495  |   194 |    2281 |    4589     383    4589 |     768     383     768 |    0.1    9.2    0.6
496  |   194 |    3287 |    5383     385    5383 |     771     385     771 |    0.1    9.5    0.6
497  |   194 |    3271 |    5357     385    5357 |     769     385     769 |    0.2   12.2    0.7
498  |   193 |    2879 |    5338     385    5338 |     772     385     772 |    0.1    9.2    0.6
499  |   194 |    3287 |    5383     386    5383 |     772     386     772 |    0.1   11.9    0.7
-----+-------+---------+-------------------------+-------------------------+--------------------

=== Summary ===
HNF  intermediate:  avg=3107  max=3292
MLLL total:         avg=5242  max=5386
MLLL vec coords:    avg=384  max=386  (Lemma 1 bounded)
MLLL GSO coeffs:    avg=5242  max=5386  (integral GSO overhead)
GRAM total:         avg=769  max=773
GRAM vec coords:    avg=384  max=386  (Lemma 1 bounded)
GRAM Gram entries:  avg=769  max=773  (Lemma 3 bound target)
Output bits:        HNF avg=192 max=194  MLLL avg=191 max=194  GRAM avg=191 max=194
Total time:         HNF=70.67ms  MLLL=5919.00ms  GRAM=336.14ms  (GRAM/MLLL=0.06)
