=== L5 alg2 10k ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 10000

Generating 10000 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 88337.19 ms
  Set 2: 88901.96 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
921  |   255 |    4321 |    7085     509    7085 |    1017     509    1017 |    0.2   27.7    1.0
922  |   255 |    4279 |    7049     508    7049 |    1015     507    1015 |    0.2   19.1    0.8
923  |   255 |    3293 |    7086     507    7086 |    1015     507    1015 |    0.2   18.6    1.2
924  |   255 |    4308 |    7079     506    7079 |    1013     506    1013 |    0.3   26.3    0.9
925  |   253 |    4281 |    6056     505    6056 |    1010     505    1010 |    0.2   18.0    0.8
926  |   254 |    4310 |    7081     507    7081 |    1014     507    1014 |    0.2   29.3    1.3
927  |   255 |    4318 |    7091     507    7091 |    1015     507    1015 |    0.3   25.9    0.9
928  |   254 |    3026 |    7085     507    7085 |    1014     507    1014 |    0.2   25.7    1.0
929  |   255 |    4324 |    7079     509    7079 |    1018     509    1018 |    0.2   20.3    0.8
930  |   255 |    4309 |    7086     507    7086 |    1014     507    1014 |    0.2   27.4    1.0
931  |   255 |    2780 |    6073     506    6073 |    1013     506    1013 |    0.2   19.6    0.8
932  |   255 |    4321 |    7086     507    7086 |    1015     507    1015 |    0.2   26.3    0.9
933  |   254 |    4284 |    7037     506    7037 |    1014     506    1014 |    0.2   26.2    0.9
934  |   254 |    4302 |    7068     506    7068 |    1012     506    1012 |    0.2   25.6    1.0
935  |   255 |    4322 |    7078     509    7078 |    1018     509    1018 |    0.2   26.5    1.0
936  |   254 |    4303 |    7067     507    7067 |    1013     506    1013 |    0.2   27.4    1.0
937  |   255 |    4313 |    7084     507    7084 |    1014     507    1014 |    0.2   27.3    1.0
938  |   255 |    4296 |    6070     507    6070 |    1013     507    1013 |    0.2   19.7    0.9
939  |   255 |    4310 |    7081     508    7081 |    1015     508    1015 |    0.2   30.9    0.9
940  |   255 |    4307 |    7083     507    7083 |    1015     508    1015 |    0.2   26.3    1.0
941  |   255 |    4314 |    7092     507    7092 |    1014     507    1014 |    0.3   28.7    1.0
942  |   255 |    4315 |    7092     507    7092 |    1015     507    1015 |    0.3   28.6    1.0
943  |   252 |    4266 |    6040     505    6040 |    1010     505    1010 |    0.2   19.7    0.8
944  |   255 |    4295 |    6071     506    6071 |    1013     506    1013 |    0.2   19.8    0.8
945  |   255 |    3532 |    6076     507    6076 |    1013     507    1013 |    0.2   18.7    0.8
946  |   255 |    3527 |    6068     506    6068 |    1012     506    1012 |    0.2   19.0    0.8
947  |   255 |    4324 |    7094     507    7094 |    1015     507    1015 |    0.2   27.4    1.0
948  |   255 |    4326 |    7093     507    7093 |    1015     507    1015 |    0.4   26.0    0.9
949  |   255 |    3299 |    7060     508    7060 |    1018     508    1018 |    0.3   19.5    0.8
950  |   255 |    4296 |    6071     507    6071 |    1014     507    1014 |    0.2   19.0    0.9
951  |   255 |    4314 |    7085     508    7085 |    1015     508    1015 |    0.3   26.2    1.0
952  |   255 |    4317 |    7084     507    7084 |    1015     507    1015 |    0.2   25.9    1.0
953  |   255 |    2791 |    7090     507    7090 |    1016     507    1016 |    0.2   19.8    0.9
954  |   255 |    4318 |    7083     507    7083 |    1016     508    1016 |    0.3   27.1    0.9
955  |   255 |    4320 |    7088     507    7088 |    1015     507    1015 |    0.2   24.6    0.9
956  |   255 |    4309 |    7072     507    7072 |    1013     507    1013 |    0.3   25.4    0.9
957  |   255 |    4313 |    7087     508    7087 |    1015     508    1015 |    0.2   28.3    1.2
958  |   255 |    4319 |    7089     508    7089 |    1015     508    1015 |    0.3   26.6    1.0
959  |   255 |    4309 |    7077     507    7077 |    1015     507    1015 |    0.2   24.7    1.0
960  |   254 |    4304 |    7079     507    7079 |    1014     507    1014 |    0.2   25.1    1.0
961  |   254 |    4287 |    6063     506    6063 |    1012     506    1012 |    0.2   19.0    0.8
962  |   254 |    4292 |    7044     505    7044 |    1013     505    1013 |    0.2   24.3    0.9
963  |   255 |    4317 |    7085     507    7085 |    1015     507    1015 |    0.2   25.5    1.0
964  |   255 |    2767 |    6064     507    6064 |    1013     507    1013 |    0.3   19.8    0.8
965  |   255 |    4322 |    7086     508    7086 |    1016     508    1016 |    0.2   24.3    1.0
966  |   255 |    4317 |    7086     507    7086 |    1014     507    1014 |    0.3   26.6    1.0
967  |   255 |    4312 |    7079     507    7079 |    1015     507    1015 |    0.2   25.4    0.9
968  |   255 |    4306 |    7057     507    7057 |    1014     507    1014 |    0.2   24.0    1.1
969  |   255 |    4322 |    7094     508    7094 |    1015     508    1015 |    0.3   24.5    1.0
970  |   254 |    4282 |    6056     506    6056 |    1012     506    1012 |    0.2   19.3    0.8
971  |   255 |    4324 |    7086     508    7086 |    1016     508    1016 |    0.3   25.2    0.9
972  |   255 |    4313 |    7076     507    7076 |    1013     507    1013 |    0.2   26.4    0.9
973  |   255 |    4309 |    7083     507    7083 |    1015     507    1015 |    0.2   27.4    1.0
974  |   255 |    3287 |    7069     508    7069 |    1017     508    1017 |    0.2   25.5    1.1
975  |   255 |    4290 |    7041     506    7041 |    1012     506    1012 |    0.2   26.3    0.9
976  |   254 |    4295 |    7066     506    7066 |    1012     506    1012 |    0.2   26.7    1.0
977  |   255 |    2795 |    7096     508    7096 |    1017     508    1017 |    0.2   27.5    1.0
978  |   255 |    4305 |    6079     507    6079 |    1014     507    1014 |    0.2   19.1    0.8
979  |   255 |    4305 |    7067     506    7067 |    1013     506    1013 |    0.2   25.2    0.9
980  |   255 |    4323 |    7084     508    7084 |    1017     508    1017 |    0.2   25.1    1.4
981  |   255 |    4298 |    6073     507    6073 |    1014     507    1014 |    0.2   18.4    0.8
982  |   255 |    4303 |    7071     506    7071 |    1013     506    1013 |    0.2   25.6    0.9
983  |   254 |    3275 |    6059     506    6059 |    1013     506    1013 |    0.2   18.3    0.8
984  |   255 |    4313 |    6083     507    6083 |    1015     507    1015 |    0.2   17.9    0.8
985  |   254 |    4238 |    6015     505    6015 |    1012     505    1012 |    0.2   17.4    0.8
986  |   255 |    4317 |    7086     508    7086 |    1017     508    1017 |    0.2   24.6    0.9
987  |   255 |    4323 |    7096     508    7096 |    1016     508    1016 |    0.2   24.5    1.0
988  |   255 |    4312 |    7076     507    7076 |    1015     507    1015 |    0.2   26.1    1.0
989  |   255 |    4319 |    7090     507    7090 |    1014     507    1014 |    0.2   26.9    1.0
990  |   255 |    4317 |    7076     508    7076 |    1017     508    1017 |    0.2   19.3    0.8
991  |   254 |    4308 |    7081     507    7081 |    1013     507    1013 |    0.2   25.7    1.0
992  |   254 |    4305 |    7075     507    7075 |    1012     506    1012 |    0.3   26.5    1.0
993  |   255 |    2773 |    6063     507    6063 |    1013     507    1013 |    0.2   19.2    0.9
994  |   254 |    4302 |    7083     506    7083 |    1013     507    1013 |    0.3   26.7    0.9
995  |   255 |    3289 |    7067     508    7067 |    1016     508    1016 |    0.3   19.6    0.8
996  |   254 |    4305 |    7075     507    7075 |    1014     507    1014 |    0.3   26.6    1.0
997  |   254 |    3498 |    7010     507    7010 |    1014     507    1014 |    0.2   18.3    0.8
998  |   253 |    3761 |    7028     506    7028 |    1013     506    1013 |    0.2   19.6    0.9
999  |   255 |    3288 |    7075     507    7075 |    1015     507    1015 |    0.3   20.3    0.8
1000 |   255 |    4317 |    7090     507    7090 |    1015     507    1015 |    0.2   25.0    0.9
1001 |   255 |    4322 |    7088     508    7088 |    1016     508    1016 |    0.2   27.0    0.9
1002 |   255 |    4260 |    6036     506    6036 |    1013     506    1013 |    0.2   18.3    0.8
1003 |   255 |    3023 |    6068     506    6068 |    1013     506    1013 |    0.2   19.0    0.8
1004 |   255 |    4310 |    7072     508    7072 |    1015     508    1015 |    0.2   26.1    1.0
1005 |   255 |    3521 |    6056     507    6056 |    1013     506    1013 |    0.2   19.6    0.9
1006 |   255 |    2795 |    7084     507    7084 |    1014     507    1014 |    0.3   19.8    0.9
1007 |   255 |    4317 |    7085     507    7085 |    1014     507    1014 |    0.2   25.8    1.0
1008 |   255 |    4323 |    7087     508    7087 |    1016     508    1016 |    0.2   26.4    0.9
1009 |   255 |    4312 |    7084     507    7084 |    1015     507    1015 |    0.3   24.8    0.9
1010 |   255 |    4325 |    7095     508    7095 |    1015     508    1015 |    0.2   24.9    1.0
1011 |   254 |    4304 |    7072     506    7072 |    1012     506    1012 |    0.2   27.1    0.9
1012 |   255 |    4319 |    7090     507    7090 |    1015     508    1015 |    0.2   24.5    0.9
1013 |   254 |    3019 |    7075     506    7075 |    1013     506    1013 |    0.2   25.1    0.9
1014 |   255 |    4326 |    7089     508    7089 |    1016     508    1016 |    0.5   24.6    0.9
1015 |   254 |    2756 |    6027     505    6027 |    1012     505    1012 |    0.2   18.4    0.8
1016 |   253 |    4266 |    6038     506    6038 |    1012     506    1012 |    0.2   19.1    0.8
1017 |   255 |    4318 |    7092     508    7092 |    1015     508    1015 |    0.2   26.8    0.9
1018 |   255 |    4304 |    7081     507    7081 |    1013     507    1013 |    0.2   26.4    0.9
1019 |   255 |    3030 |    7083     507    7083 |    1015     507    1015 |    0.2   25.1    1.0
1020 |   255 |    4321 |    7093     508    7093 |    1017     508    1017 |    0.2   26.6    0.9
1021 |   255 |    4312 |    7067     507    7067 |    1014     507    1014 |    0.2   24.5    1.0
1022 |   255 |    4314 |    7079     507    7079 |    1015     507    1015 |    0.2   23.7    0.9
1023 |   255 |    4313 |    6074     509    6074 |    1018     509    1018 |    0.2   18.9    0.8
1024 |   255 |    4293 |    6072     506    6072 |    1013     506    1013 |    0.2   18.2    0.9
1025 |   255 |    4312 |    7063     507    7063 |    1014     507    1014 |    0.2   25.0    0.9
1026 |   255 |    4313 |    7081     508    7081 |    1016     508    1016 |    0.2   25.8    0.9
1027 |   254 |    4302 |    7067     507    7067 |    1013     506    1013 |    0.2   25.8    1.1
1028 |   255 |    4313 |    7088     507    7088 |    1014     507    1014 |    0.2   25.7    1.0
1029 |   255 |    2784 |    7081     507    7081 |    1014     507    1014 |    0.2   24.1    1.0
1030 |   255 |    2758 |    6024     506    6024 |    1013     506    1013 |    0.2   20.4    0.8
1031 |   254 |    4279 |    6058     505    6058 |    1012     505    1012 |    0.2   18.9    1.0
1032 |   255 |    3296 |    7076     507    7076 |    1015     507    1015 |    0.3   20.6    1.2
1033 |   255 |    4328 |    7090     508    7090 |    1017     508    1017 |    0.3   25.3    1.0
1034 |   255 |    4307 |    7068     506    7068 |    1012     506    1012 |    0.2   25.6    1.0
1035 |   255 |    4309 |    7073     506    7073 |    1013     506    1013 |    0.2   25.3    0.9
1036 |   255 |    3797 |    7083     507    7083 |    1016     508    1016 |    0.2   20.6    0.8
1037 |   255 |    4288 |    6068     506    6068 |    1013     506    1013 |    0.2   18.6    0.8
1038 |   255 |    4296 |    7065     509    7065 |    1018     509    1018 |    0.2   18.1    0.8
1039 |   255 |    3287 |    7071     506    7071 |    1013     506    1013 |    0.2   19.8    0.8
1040 |   255 |    4305 |    7063     507    7063 |    1014     507    1014 |    0.2   26.6    1.0
1041 |   255 |    4309 |    7081     507    7081 |    1014     507    1014 |    0.2   25.9    0.9
1042 |   255 |    3532 |    6071     506    6071 |    1013     506    1013 |    0.2   19.0    0.8
1043 |   253 |    3773 |    7030     506    7030 |    1012     506    1012 |    0.2   17.8    0.9
1044 |   252 |    4271 |    6045     505    6045 |    1010     505    1010 |    0.2   20.7    1.1
1045 |   255 |    3807 |    7082     507    7082 |    1015     507    1015 |    0.2   19.4    0.8
1046 |   255 |    4321 |    7089     507    7089 |    1014     507    1014 |    0.2   25.5    1.1
1047 |   255 |    4314 |    7079     507    7079 |    1014     507    1014 |    0.2   26.3    1.0
1048 |   252 |    4226 |    5994     506    5994 |    1012     506    1012 |    0.3   17.6    0.8
1049 |   255 |    4309 |    7088     507    7088 |    1014     507    1014 |    0.2   26.8    1.0
1050 |   255 |    4326 |    7092     508    7092 |    1016     508    1016 |    0.2   25.6    0.9
1051 |   255 |    4310 |    7081     506    7081 |    1015     507    1015 |    0.2   25.1    0.9
1052 |   255 |    4317 |    7081     508    7081 |    1016     508    1016 |    0.2   27.8    1.0
1053 |   255 |    4324 |    7084     509    7084 |    1017     509    1017 |    0.2   26.1    0.9
1054 |   254 |    4298 |    7071     506    7071 |    1013     506    1013 |    0.3   25.9    1.0
1055 |   255 |    4311 |    7074     508    7074 |    1015     508    1015 |    0.2   26.8    1.0
1056 |   255 |    4312 |    7085     507    7085 |    1015     507    1015 |    0.2   26.3    1.0
1057 |   254 |    4304 |    7071     507    7071 |    1014     507    1014 |    0.2   24.8    1.1
1058 |   255 |    4301 |    7083     507    7083 |    1014     507    1014 |    0.3   25.0    1.0
1059 |   253 |    4258 |    6038     506    6038 |    1012     506    1012 |    0.2   18.0    0.8
1060 |   254 |    4297 |    7065     506    7065 |    1012     506    1012 |    0.2   24.7    0.9
1061 |   255 |    4322 |    7090     507    7090 |    1015     507    1015 |    0.2   24.6    1.2
1062 |   255 |    4279 |    6056     506    6056 |    1013     506    1013 |    0.3   19.4    0.8
1063 |   254 |    4305 |    7071     507    7071 |    1014     507    1014 |    0.2   25.5    0.9
1064 |   255 |    4319 |    7087     507    7087 |    1014     507    1014 |    0.2   25.4    1.0
1065 |   254 |    4307 |    7070     507    7070 |    1014     507    1014 |    0.2   25.0    1.0
1066 |   254 |    4305 |    7070     505    7070 |    1015     507    1015 |    0.2   24.9    1.0
1067 |   255 |    4272 |    6046     507    6046 |    1014     507    1014 |    0.2   19.4    0.9
1068 |   255 |    3293 |    7078     508    7078 |    1016     508    1016 |    0.2   25.3    0.9
1069 |   255 |    3775 |    7080     507    7080 |    1015     508    1015 |    0.2   18.8    0.8
1070 |   255 |    2777 |    7073     506    7073 |    1014     507    1014 |    0.2   25.3    1.0
1071 |   255 |    4323 |    7088     508    7088 |    1017     508    1017 |    0.2   25.8    1.0
1072 |   253 |    2756 |    6049     505    6049 |    1010     505    1010 |    0.3   18.8    1.0
1073 |   255 |    4307 |    7071     507    7071 |    1013     507    1013 |    0.2   26.9    1.0
1074 |   253 |    4282 |    6059     506    6059 |    1011     506    1011 |    0.2   19.6    0.8
1075 |   254 |    2767 |    6058     505    6058 |    1012     505    1012 |    0.2   18.5    0.9
1076 |   253 |    3269 |    7022     507    7022 |    1016     508    1016 |    0.2   19.2    0.9
1077 |   255 |    4322 |    7090     507    7090 |    1015     507    1015 |    0.2   26.1    0.9
1078 |   255 |    4308 |    7069     506    7069 |    1013     506    1013 |    0.2   25.0    0.9
1079 |   255 |    4274 |    6051     506    6051 |    1013     506    1013 |    0.2   18.2    0.8
1080 |   255 |    4307 |    7066     507    7066 |    1015     507    1015 |    0.2   25.9    0.9
1081 |   253 |    4269 |    6035     505    6035 |    1010     505    1010 |    0.2   18.5    0.9
1082 |   254 |    4311 |    7083     507    7083 |    1014     507    1014 |    0.2   25.5    1.0
1083 |   255 |    4315 |    7078     508    7078 |    1015     508    1015 |    0.3   25.8    1.1
1084 |   255 |    4327 |    7083     508    7083 |    1018     508    1018 |    0.4   25.8    1.0
1085 |   255 |    4286 |    6063     506    6063 |    1012     506    1012 |    0.2   20.6    1.0
1086 |   254 |    3794 |    7067     506    7067 |    1014     506    1014 |    0.2   17.9    0.8
1087 |   255 |    4295 |    6072     507    6072 |    1013     506    1013 |    0.2   18.5    0.8
1088 |   254 |    2764 |    6048     506    6048 |    1012     506    1012 |    0.2   19.7    0.8
1089 |   255 |    4317 |    7084     507    7084 |    1014     507    1014 |    0.2   25.0    1.0
1090 |   255 |    2778 |    6071     507    6071 |    1014     507    1014 |    0.2   18.4    0.8
1091 |   255 |    4317 |    7088     507    7088 |    1015     507    1015 |    0.2   25.4    0.9
1092 |   255 |    4302 |    7078     507    7078 |    1013     507    1013 |    0.2   24.9    0.9
1093 |   255 |    4314 |    7069     507    7069 |    1014     507    1014 |    0.2   26.2    0.9
1094 |   255 |    4302 |    7052     506    7052 |    1014     506    1014 |    0.2   24.8    1.1
1095 |   254 |    4303 |    7074     507    7074 |    1014     507    1014 |    0.3   25.3    1.2
1096 |   255 |    4301 |    7083     506    7083 |    1014     507    1014 |    0.4   25.3    1.3
1097 |   254 |    3258 |    6050     506    6050 |    1012     506    1012 |    0.3   19.8    0.8
1098 |   255 |    4311 |    7080     508    7080 |    1016     508    1016 |    0.2   26.2    1.0
1099 |   254 |    4304 |    7073     507    7073 |    1013     507    1013 |    0.2   24.9    1.0
1100 |   255 |    4298 |    6075     506    6075 |    1013     506    1013 |    0.2   19.8    0.9
1101 |   254 |    4310 |    7076     507    7076 |    1015     507    1015 |    0.2   25.7    0.9
1102 |   255 |    4319 |    7092     507    7092 |    1015     507    1015 |    0.2   25.2    1.0
1103 |   255 |    4311 |    7079     507    7079 |    1015     507    1015 |    0.2   24.8    0.9
1104 |   255 |    4317 |    7085     507    7085 |    1014     507    1014 |    0.2   25.9    1.0
1105 |   255 |    4319 |    7095     508    7095 |    1016     508    1016 |    0.2   26.2    1.0
1106 |   255 |    4305 |    7065     507    7065 |    1013     507    1013 |    0.2   25.8    0.9
1107 |   255 |    4310 |    7086     508    7086 |    1016     508    1016 |    0.2   25.5    0.9
1108 |   255 |    4314 |    7073     507    7073 |    1014     507    1014 |    0.2   24.5    0.9
1109 |   255 |    4314 |    7081     508    7081 |    1015     508    1015 |    0.2   24.3    1.0
1110 |   255 |    2804 |    7057     508    7057 |    1017     508    1017 |    0.2   19.1    0.9
1111 |   255 |    4290 |    6069     507    6069 |    1013     507    1013 |    0.2   17.8    0.8
1112 |   255 |    4317 |    7086     507    7086 |    1014     507    1014 |    0.2   25.7    1.0
1113 |   254 |    3020 |    6061     506    6061 |    1013     506    1013 |    0.2   18.0    0.8
1114 |   255 |    3306 |    7092     508    7092 |    1017     508    1017 |    0.3   26.3    1.0
1115 |   253 |    4277 |    6048     505    6048 |    1010     505    1010 |    0.2   17.8    0.8
1116 |   255 |    4328 |    7091     508    7091 |    1017     509    1017 |    0.2   26.3    0.9
1117 |   254 |    3544 |    7077     507    7077 |    1014     507    1014 |    0.2   19.3    0.8
1118 |   255 |    4287 |    6067     506    6067 |    1013     506    1013 |    0.2   18.5    0.8
1119 |   254 |    4295 |    6071     506    6071 |    1012     506    1012 |    0.2   18.5    0.9
1120 |   255 |    4315 |    7071     507    7071 |    1014     507    1014 |    0.2   26.0    1.0
1121 |   255 |    4323 |    7099     508    7099 |    1016     508    1016 |    0.2   24.9    1.0
1122 |   255 |    4318 |    7086     507    7086 |    1015     507    1015 |    0.2   27.1    1.0
1123 |   255 |    4313 |    7082     508    7082 |    1015     508    1015 |    0.3   24.8    1.0
1124 |   254 |    4291 |    7071     506    7071 |    1012     506    1012 |    0.2   24.5    1.0
1125 |   255 |    4320 |    7083     507    7083 |    1015     507    1015 |    0.2   25.7    1.0
1126 |   255 |    4301 |    7078     506    7078 |    1013     506    1013 |    0.2   25.9    0.9
1127 |   253 |    2755 |    7044     505    7044 |    1010     505    1010 |    0.2   19.4    0.8
1128 |   255 |    4305 |    6075     507    6075 |    1014     507    1014 |    0.2   17.7    0.9
1129 |   254 |    4301 |    7073     507    7073 |    1014     507    1014 |    0.2   26.8    1.0
1130 |   253 |    4282 |    6054     505    6054 |    1011     505    1011 |    0.2   18.0    0.8
1131 |   255 |    4318 |    7088     507    7088 |    1016     507    1016 |    0.2   25.2    0.9
1132 |   255 |    4321 |    7086     507    7086 |    1016     507    1016 |    0.2   25.2    1.0
1133 |   255 |    2770 |    6062     506    6062 |    1013     506    1013 |    0.2   20.9    0.8
1134 |   255 |    2782 |    7077     508    7077 |    1015     508    1015 |    0.2   25.5    1.0
1135 |   255 |    2777 |    6072     507    6072 |    1014     507    1014 |    0.2   18.3    0.8
1136 |   254 |    4298 |    7072     506    7072 |    1012     506    1012 |    0.2   25.3    0.9
1137 |   255 |    4303 |    7079     507    7079 |    1014     507    1014 |    0.4   19.4    0.8
1138 |   255 |    4316 |    7089     507    7089 |    1014     507    1014 |    0.2   25.4    1.2
1139 |   255 |    4310 |    7087     507    7087 |    1014     507    1014 |    0.3   26.9    1.0
1140 |   253 |    4278 |    6050     505    6050 |    1011     505    1011 |    0.2   20.5    0.8
1141 |   254 |    4276 |    6051     505    6051 |    1012     506    1012 |    0.2   18.3    0.8
1142 |   255 |    2754 |    6016     507    6016 |    1014     507    1014 |    0.2   18.4    0.8
1143 |   255 |    2760 |    6020     506    6020 |    1013     506    1013 |    0.2   18.3    0.8
1144 |   254 |    3258 |    6041     506    6041 |    1012     506    1012 |    0.2   17.9    0.8
1145 |   255 |    4312 |    7067     507    7067 |    1014     507    1014 |    0.2   25.7    0.9
1146 |   253 |    2761 |    6050     505    6050 |    1011     505    1011 |    0.2   19.4    0.8
1147 |   255 |    4317 |    7081     507    7081 |    1014     507    1014 |    0.2   26.0    1.0
1148 |   255 |    4319 |    7089     507    7089 |    1015     507    1015 |    0.2   25.6    1.0
1149 |   253 |    4294 |    7065     506    7065 |    1012     506    1012 |    0.2   24.8    1.0
1150 |   255 |    4296 |    7065     507    7065 |    1015     507    1015 |    0.2   18.8    1.0
1151 |   255 |    4311 |    7066     507    7066 |    1015     507    1015 |    0.2   24.7    0.9
1152 |   255 |    4304 |    7073     507    7073 |    1013     507    1013 |    0.3   24.8    0.9
1153 |   255 |    4322 |    7088     507    7088 |    1014     507    1014 |    0.2   25.0    1.0
1154 |   253 |    4291 |    7063     506    7063 |    1011     505    1011 |    0.2   30.7    0.9
1155 |   255 |    4318 |    7081     507    7081 |    1013     507    1013 |    0.2   25.0    0.9
1156 |   255 |    4325 |    7091     508    7091 |    1015     508    1015 |    0.2   26.5    1.0
1157 |   255 |    4275 |    6048     506    6048 |    1014     506    1014 |    0.2   18.1    0.8
1158 |   255 |    4289 |    6065     506    6065 |    1013     506    1013 |    0.2   18.7    0.8
1159 |   255 |    4326 |    7093     508    7093 |    1016     508    1016 |    0.2   28.1    1.0
1160 |   255 |    4309 |    7082     508    7082 |    1016     508    1016 |    0.2   26.0    0.9
1161 |   254 |    3538 |    7076     507    7076 |    1014     507    1014 |    0.2   25.7    1.1
1162 |   255 |    4312 |    7082     506    7082 |    1013     506    1013 |    0.2   27.0    1.0
1163 |   254 |    4296 |    7076     507    7076 |    1013     507    1013 |    0.2   25.8    1.0
1164 |   255 |    3296 |    7087     507    7087 |    1014     507    1014 |    0.2   19.4    0.9
1165 |   254 |    4306 |    7076     506    7076 |    1012     506    1012 |    0.3   25.4    1.0
1166 |   255 |    2783 |    7088     508    7088 |    1015     508    1015 |    0.2   25.5    1.0
1167 |   255 |    3500 |    6043     506    6043 |    1013     506    1013 |    0.2   18.2    0.8
1168 |   255 |    4306 |    7074     507    7074 |    1014     507    1014 |    0.2   24.8    1.0
1169 |   255 |    4322 |    7092     508    7092 |    1016     508    1016 |    0.2   24.9    1.2
1170 |   252 |    4272 |    6044     505    6044 |    1010     505    1010 |    0.2   18.1    0.9
1171 |   254 |    4277 |    7041     505    7041 |    1011     505    1011 |    0.2   24.7    0.9
1172 |   255 |    4310 |    7076     506    7076 |    1013     506    1013 |    0.2   26.3    1.0
1173 |   255 |    4323 |    7092     508    7092 |    1015     508    1015 |    0.2   24.9    0.9
1174 |   255 |    2785 |    7084     508    7084 |    1015     507    1015 |    0.2   24.1    0.9
1175 |   255 |    4315 |    7086     507    7086 |    1014     507    1014 |    0.2   25.9    0.9
1176 |   255 |    4309 |    7083     507    7083 |    1015     507    1015 |    0.2   26.2    1.0
1177 |   255 |    3033 |    7083     508    7083 |    1016     508    1016 |    0.2   26.5    1.0
1178 |   255 |    3272 |    7076     506    7076 |    1015     508    1015 |    0.2   26.1    0.9
1179 |   255 |    4322 |    7085     508    7085 |    1016     508    1016 |    0.2   27.4    1.2
1180 |   255 |    4325 |    7093     508    7093 |    1016     508    1016 |    0.3   25.2    0.9
1181 |   254 |    3769 |    6975     509    6975 |    1019     509    1019 |    0.2   19.7    0.8
1182 |   255 |    4322 |    7083     508    7083 |    1018     508    1018 |    0.2   19.9    0.8
1183 |   255 |    4309 |    7084     507    7084 |    1014     507    1014 |    0.2   25.9    0.9
1184 |   255 |    4308 |    7071     507    7071 |    1013     507    1013 |    0.2   26.1    0.9
1185 |   255 |    3276 |    6067     507    6067 |    1013     507    1013 |    0.2   18.2    0.8
1186 |   254 |    4283 |    7034     506    7034 |    1014     506    1014 |    0.2   25.7    1.3
1187 |   255 |    3026 |    7077     507    7077 |    1015     508    1015 |    0.3   28.0    1.0
1188 |   255 |    4271 |    6046     505    6046 |    1014     506    1014 |    0.2   19.7    0.9
1189 |   255 |    4316 |    7082     507    7082 |    1014     507    1014 |    0.2   24.7    1.0
1190 |   253 |    4255 |    6034     505    6034 |    1010     505    1010 |    0.2   17.9    0.8
1191 |   255 |    3262 |    7051     506    7051 |    1012     506    1012 |    0.2   18.4    0.8
1192 |   255 |    4311 |    7083     507    7083 |    1014     507    1014 |    0.2   26.5    1.2
1193 |   255 |    4303 |    7079     507    7079 |    1014     507    1014 |    0.3   26.3    1.0
1194 |   255 |    4310 |    7088     507    7088 |    1014     507    1014 |    0.2   26.7    0.9
1195 |   255 |    3533 |    7070     508    7070 |    1016     508    1016 |    0.2   18.3    0.8
1196 |   255 |    4284 |    7028     509    7028 |    1019     509    1019 |    0.3   19.1    0.8
1197 |   255 |    4319 |    7088     508    7088 |    1016     508    1016 |    0.2   26.0    1.1
1198 |   255 |    4322 |    7094     507    7094 |    1015     508    1015 |    0.2   24.8    1.0
1199 |   255 |    4302 |    7069     506    7069 |    1012     506    1012 |    0.2   26.5    0.9
1200 |   254 |    4295 |    7071     506    7071 |    1013     506    1013 |    0.2   24.4    1.0
1201 |   255 |    4308 |    7072     507    7072 |    1013     507    1013 |    0.2   24.9    1.0
1202 |   255 |    4321 |    7088     508    7088 |    1015     508    1015 |    0.2   25.1    1.0
1203 |   254 |    4309 |    7078     507    7078 |    1013     507    1013 |    0.2   27.8    1.0
1204 |   253 |    4285 |    7055     505    7055 |    1011     505    1011 |    0.2   24.9    0.9
1205 |   254 |    4297 |    7064     506    7064 |    1012     506    1012 |    0.2   25.6    0.9
1206 |   254 |    4299 |    7065     506    7065 |    1012     506    1012 |    0.2   27.1    0.9
1207 |   255 |    4313 |    7083     507    7083 |    1015     507    1015 |    0.3   25.7    0.9
1208 |   255 |    4313 |    7078     507    7078 |    1013     507    1013 |    0.3   25.8    0.9
1209 |   255 |    4328 |    7095     508    7095 |    1015     508    1015 |    0.2   26.1    1.0
1210 |   255 |    4327 |    7084     508    7084 |    1016     508    1016 |    0.2   25.6    1.0
1211 |   254 |    4293 |    6067     506    6067 |    1012     506    1012 |    0.2   19.1    0.8
1212 |   255 |    4307 |    7068     506    7068 |    1013     506    1013 |    0.2   25.2    0.9
1213 |   255 |    4312 |    7068     507    7068 |    1015     507    1015 |    0.2   24.2    0.9
1214 |   255 |    4327 |    7097     508    7097 |    1016     508    1016 |    0.2   26.6    1.0
1215 |   255 |    4308 |    7080     507    7080 |    1015     507    1015 |    0.2   25.4    0.9
1216 |   255 |    3513 |    6052     506    6052 |    1013     507    1013 |    0.2   18.0    0.8
1217 |   255 |    2781 |    7085     507    7085 |    1014     507    1014 |    0.2   25.3    1.0
1218 |   255 |    4314 |    7068     507    7068 |    1014     507    1014 |    0.2   26.3    0.9
1219 |   255 |    2782 |    7081     507    7081 |    1014     507    1014 |    0.2   26.0    1.0
1220 |   255 |    4296 |    7049     506    7049 |    1013     506    1013 |    0.2   26.5    1.0
1221 |   254 |    4303 |    7076     506    7076 |    1012     506    1012 |    0.2   25.1    0.9
