=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 4249.02 ms
  Set 2: 4075.41 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
300  |   255 |    3798 |    7085     507    7085 |    1014     507    1014 |    0.2   18.0    0.8
301  |   255 |    4322 |    7087     508    7087 |    1016     508    1016 |    0.1   23.8    0.9
302  |   255 |    4325 |    7077     510    7077 |    1020     510    1020 |    0.1   22.8    0.9
303  |   255 |    4306 |    7080     506    7080 |    1014     507    1014 |    0.2   23.4    0.9
304  |   255 |    2996 |    6009     507    6009 |    1013     507    1013 |    0.2   17.1    0.8
305  |   255 |    3026 |    7084     507    7084 |    1015     508    1015 |    0.2   17.1    0.8
306  |   255 |    4302 |    7083     507    7083 |    1013     507    1013 |    0.2   18.1    0.8
307  |   255 |    4289 |    6064     507    6064 |    1014     507    1014 |    0.1   17.5    0.8
308  |   255 |    4327 |    7084     509    7084 |    1018     509    1018 |    0.1   23.4    0.9
309  |   254 |    4305 |    7079     506    7079 |    1013     506    1013 |    0.1   23.3    0.9
310  |   255 |    3266 |    6071     506    6071 |    1013     506    1013 |    0.1   17.5    0.8
311  |   255 |    4310 |    7084     507    7084 |    1014     507    1014 |    0.1   23.4    0.9
312  |   255 |    4303 |    7065     506    7065 |    1013     506    1013 |    0.2   23.7    0.9
313  |   255 |    4318 |    7081     507    7081 |    1014     507    1014 |    0.1   23.5    0.9
314  |   254 |    2772 |    7051     506    7051 |    1014     507    1014 |    0.2   17.5    0.8
315  |   255 |    4328 |    7097     508    7097 |    1016     508    1016 |    0.1   23.3    0.9
316  |   255 |    4325 |    7090     508    7090 |    1016     508    1016 |    0.2   23.5    0.9
317  |   255 |    4315 |    7081     508    7081 |    1016     508    1016 |    0.1   24.3    0.9
318  |   255 |    4317 |    7063     507    7063 |    1013     507    1013 |    0.2   23.3    0.9
319  |   255 |    4277 |    6056     507    6056 |    1013     507    1013 |    0.1   17.3    0.8
320  |   255 |    4316 |    6084     508    6084 |    1015     508    1015 |    0.2   16.9    0.8
321  |   255 |    4312 |    7083     508    7083 |    1016     508    1016 |    0.2   24.0    0.9
322  |   255 |    3546 |    7079     507    7079 |    1015     507    1015 |    0.2   17.5    0.8
323  |   254 |    4301 |    7072     506    7072 |    1013     507    1013 |    0.1   23.8    0.9
324  |   255 |    4309 |    7080     507    7080 |    1014     507    1014 |    0.1   24.1    0.9
325  |   255 |    4314 |    7086     508    7086 |    1016     508    1016 |    0.2   23.0    0.9
326  |   255 |    2767 |    6049     506    6049 |    1013     506    1013 |    0.1   17.5    0.8
327  |   255 |    4314 |    7075     507    7075 |    1014     507    1014 |    0.1   22.7    0.9
328  |   255 |    4323 |    7088     507    7088 |    1016     508    1016 |    0.1   23.8    0.9
329  |   255 |    4294 |    7078     506    7078 |    1013     507    1013 |    0.1   16.9    0.8
330  |   252 |    4267 |    6036     505    6036 |    1010     505    1010 |    0.1   17.2    0.8
331  |   254 |    4296 |    7070     506    7070 |    1013     507    1013 |    0.1   23.3    0.9
332  |   255 |    4287 |    6064     506    6064 |    1014     507    1014 |    0.2   17.4    0.8
333  |   252 |    3505 |    7007     507    7007 |    1014     507    1014 |    0.2   17.8    0.8
334  |   255 |    4319 |    7091     507    7091 |    1014     507    1014 |    0.1   24.6    0.9
335  |   255 |    4312 |    7088     507    7088 |    1015     507    1015 |    0.1   23.1    0.9
336  |   255 |    2775 |    6070     507    6070 |    1013     507    1013 |    0.1   17.5    0.8
337  |   252 |    3507 |    7016     507    7016 |    1014     507    1014 |    0.2   17.3    0.8
338  |   255 |    4308 |    7071     507    7071 |    1013     507    1013 |    0.2   24.1    0.9
339  |   255 |    3295 |    7087     507    7087 |    1015     507    1015 |    0.2   18.2    0.8
340  |   255 |    3805 |    7067     508    7067 |    1017     508    1017 |    0.2   16.9    0.8
341  |   255 |    4307 |    7070     507    7070 |    1015     507    1015 |    0.2   23.1    0.9
342  |   255 |    4291 |    6066     506    6066 |    1013     506    1013 |    0.2   16.6    0.8
343  |   255 |    4308 |    7075     508    7075 |    1015     508    1015 |    0.2   18.3    0.8
344  |   255 |    4306 |    7081     506    7081 |    1014     507    1014 |    0.2   23.7    0.9
345  |   252 |    4273 |    6045     505    6045 |    1010     505    1010 |    0.2   17.5    0.8
346  |   255 |    4305 |    7082     507    7082 |    1013     507    1013 |    0.1   24.4    0.9
347  |   255 |    4326 |    7093     508    7093 |    1015     508    1015 |    0.2   24.2    0.9
348  |   255 |    4294 |    7077     507    7077 |    1013     507    1013 |    0.2   17.3    0.8
349  |   255 |    2768 |    7011     508    7011 |    1016     508    1016 |    0.2   17.7    0.8
350  |   254 |    4295 |    7063     506    7063 |    1011     506    1011 |    0.1   24.1    0.9
351  |   255 |    4320 |    7089     507    7089 |    1015     507    1015 |    0.1   23.8    0.9
352  |   253 |    3786 |    7036     507    7036 |    1015     507    1015 |    0.2   17.4    0.8
353  |   253 |    4284 |    6056     505    6056 |    1011     505    1011 |    0.2   17.0    0.8
354  |   255 |    4320 |    7080     508    7080 |    1017     508    1017 |    0.1   24.2    0.9
355  |   254 |    4285 |    7065     506    7065 |    1011     506    1011 |    0.2   23.7    0.9
356  |   255 |    4321 |    7087     508    7087 |    1016     508    1016 |    0.1   24.0    0.9
357  |   255 |    4303 |    7079     506    7079 |    1013     506    1013 |    0.2   17.9    0.8
358  |   255 |    4324 |    7090     507    7090 |    1016     507    1016 |    0.1   25.1    1.0
359  |   255 |    4328 |    7097     508    7097 |    1016     508    1016 |    0.1   23.7    0.9
360  |   255 |    3296 |    7088     507    7088 |    1016     508    1016 |    0.2   17.6    0.8
361  |   255 |    4301 |    7077     506    7077 |    1015     507    1015 |    0.1   23.3    0.9
362  |   255 |    4320 |    7080     508    7080 |    1016     508    1016 |    0.1   24.3    0.9
363  |   253 |    4281 |    6054     505    6054 |    1011     505    1011 |    0.1   17.1    0.8
364  |   255 |    4316 |    7081     507    7081 |    1014     507    1014 |    0.1   25.1    1.0
365  |   255 |    4296 |    6071     506    6071 |    1013     506    1013 |    0.2   17.1    0.8
366  |   255 |    4318 |    7079     507    7079 |    1014     507    1014 |    0.2   23.6    0.9
367  |   255 |    4322 |    7095     508    7095 |    1017     508    1017 |    0.2   23.1    0.9
368  |   255 |    3534 |    7075     506    7075 |    1013     507    1013 |    0.2   23.3    0.9
369  |   255 |    4322 |    7089     508    7089 |    1017     508    1017 |    0.2   22.8    0.9
370  |   255 |    4314 |    7076     507    7076 |    1015     507    1015 |    0.1   24.0    0.9
371  |   255 |    4323 |    7093     508    7093 |    1016     508    1016 |    0.2   23.9    1.0
372  |   254 |    4302 |    7078     506    7078 |    1013     506    1013 |    0.2   23.3    0.9
373  |   255 |    4316 |    7085     507    7085 |    1014     507    1014 |    0.1   24.3    0.9
374  |   255 |    4300 |    7068     506    7068 |    1012     506    1012 |    0.2   23.2    0.9
375  |   254 |    4305 |    7076     506    7076 |    1013     506    1013 |    0.1   23.9    0.9
376  |   255 |    3546 |    7082     507    7082 |    1014     507    1014 |    0.2   17.3    0.8
377  |   255 |    2781 |    7081     507    7081 |    1015     507    1015 |    0.1   22.6    0.9
378  |   254 |    4303 |    7078     507    7078 |    1014     507    1014 |    0.1   23.8    0.9
379  |   255 |    4309 |    7082     506    7082 |    1013     507    1013 |    0.2   17.1    0.8
380  |   255 |    4317 |    7075     507    7075 |    1014     507    1014 |    0.1   22.8    0.9
381  |   255 |    4308 |    7086     507    7086 |    1014     507    1014 |    0.1   23.7    0.9
382  |   252 |    4265 |    6035     505    6035 |    1010     505    1010 |    0.1   16.2    0.7
383  |   255 |    4314 |    6081     507    6081 |    1014     507    1014 |    0.2   16.6    0.8
384  |   255 |    2781 |    7083     507    7083 |    1014     507    1014 |    0.2   24.2    0.9
385  |   255 |    4315 |    7083     507    7083 |    1013     507    1013 |    0.1   24.2    0.9
386  |   255 |    4314 |    7087     507    7087 |    1015     507    1015 |    0.2   23.4    0.9
387  |   255 |    4313 |    7076     508    7076 |    1016     508    1016 |    0.1   23.3    0.9
388  |   255 |    4304 |    7065     506    7065 |    1013     506    1013 |    0.1   22.8    0.9
389  |   255 |    4318 |    7087     508    7087 |    1015     508    1015 |    0.2   23.9    0.9
390  |   255 |    3284 |    7083     507    7083 |    1015     507    1015 |    0.1   23.7    0.9
391  |   255 |    4327 |    7098     508    7098 |    1016     508    1016 |    0.1   23.1    0.9
392  |   255 |    2791 |    7092     508    7092 |    1016     508    1016 |    0.1   23.7    0.9
393  |   255 |    4307 |    7068     507    7068 |    1013     507    1013 |    0.1   22.3    0.9
394  |   255 |    4318 |    7089     507    7089 |    1014     507    1014 |    0.1   24.3    0.9
395  |   255 |    4322 |    7093     507    7093 |    1015     507    1015 |    0.1   24.4    0.9
396  |   255 |    4316 |    7090     508    7090 |    1016     508    1016 |    0.2   23.0    0.9
397  |   255 |    4312 |    7086     507    7086 |    1014     507    1014 |    0.1   23.4    0.9
398  |   255 |    2776 |    7082     507    7082 |    1014     507    1014 |    0.2   24.1    0.9
399  |   254 |    3028 |    7030     508    7030 |    1016     508    1016 |    0.2   17.0    0.8
400  |   255 |    4322 |    7096     508    7096 |    1016     508    1016 |    0.1   22.7    0.9
401  |   255 |    4322 |    7095     508    7095 |    1015     508    1015 |    0.1   23.8    0.9
402  |   255 |    4311 |    7082     506    7082 |    1013     507    1013 |    0.2   17.6    0.8
403  |   255 |    4315 |    7085     508    7085 |    1015     508    1015 |    0.2   23.2    0.9
404  |   255 |    4326 |    7085     508    7085 |    1016     508    1016 |    0.1   23.6    0.9
405  |   255 |    4312 |    7084     507    7084 |    1014     507    1014 |    0.1   23.1    0.9
406  |   255 |    4316 |    7084     508    7084 |    1016     508    1016 |    0.2   22.5    0.9
407  |   255 |    4227 |    6003     505    6003 |    1012     505    1012 |    0.1   17.5    0.8
408  |   255 |    4303 |    7083     507    7083 |    1015     507    1015 |    0.2   23.3    0.9
409  |   255 |    4310 |    7075     507    7075 |    1015     507    1015 |    0.2   23.8    1.0
410  |   254 |    4295 |    7067     506    7067 |    1012     506    1012 |    0.2   22.9    0.9
411  |   255 |    4308 |    7077     507    7077 |    1013     507    1013 |    0.2   23.4    0.9
412  |   255 |    4280 |    6057     507    6057 |    1013     507    1013 |    0.1   16.5    0.8
413  |   254 |    4303 |    7082     506    7082 |    1013     507    1013 |    0.2   23.2    0.9
414  |   254 |    4286 |    7044     505    7044 |    1012     505    1012 |    0.1   23.4    0.9
415  |   255 |    3300 |    7090     507    7090 |    1015     507    1015 |    0.2   23.7    0.9
416  |   255 |    4317 |    7093     508    7093 |    1016     508    1016 |    0.2   17.4    0.8
417  |   255 |    4317 |    7079     507    7079 |    1014     507    1014 |    0.2   22.9    0.9
418  |   254 |    3267 |    7012     507    7012 |    1014     507    1014 |    0.2   17.2    0.8
419  |   255 |    4324 |    7084     508    7084 |    1016     508    1016 |    0.1   23.1    0.9
420  |   255 |    3294 |    7085     507    7085 |    1014     507    1014 |    0.2   17.8    0.8
421  |   255 |    4329 |    7094     508    7094 |    1017     508    1017 |    0.2   23.8    0.9
422  |   255 |    4293 |    7069     506    7069 |    1013     506    1013 |    0.2   17.4    0.8
423  |   255 |    4326 |    7088     508    7088 |    1017     509    1017 |    0.1   23.7    1.0
424  |   255 |    4321 |    7087     508    7087 |    1016     508    1016 |    0.2   23.6    0.9
425  |   255 |    3019 |    6059     507    6059 |    1013     507    1013 |    0.1   17.1    0.8
426  |   253 |    4281 |    6055     505    6055 |    1011     505    1011 |    0.1   17.6    0.8
427  |   254 |    4303 |    7059     506    7059 |    1013     506    1013 |    0.2   23.0    0.9
428  |   255 |    4316 |    7089     507    7089 |    1015     507    1015 |    0.2   23.0    0.9
429  |   255 |    4316 |    7084     507    7084 |    1014     507    1014 |    0.1   23.4    0.9
430  |   255 |    4315 |    7082     507    7082 |    1015     508    1015 |    0.1   22.3    0.9
431  |   255 |    3548 |    7086     507    7086 |    1015     507    1015 |    0.2   17.5    0.8
432  |   255 |    4322 |    7090     507    7090 |    1015     507    1015 |    0.1   23.4    0.9
433  |   255 |    4321 |    7083     509    7083 |    1017     509    1017 |    0.2   23.2    0.9
434  |   255 |    4327 |    7076     509    7076 |    1018     509    1018 |    0.1   23.0    0.9
435  |   255 |    3021 |    7080     506    7080 |    1013     506    1013 |    0.1   17.3    0.8
436  |   255 |    4321 |    7082     508    7082 |    1016     508    1016 |    0.1   24.4    0.9
437  |   255 |    4291 |    7075     506    7075 |    1013     506    1013 |    0.2   17.3    0.8
438  |   255 |    4300 |    7079     507    7079 |    1015     507    1015 |    0.1   23.0    0.9
439  |   254 |    4296 |    7074     506    7074 |    1013     506    1013 |    0.1   23.4    0.9
440  |   255 |    4306 |    7080     507    7080 |    1014     507    1014 |    0.1   23.5    0.9
441  |   255 |    4314 |    7084     507    7084 |    1014     507    1014 |    0.2   23.5    0.9
442  |   254 |    3266 |    6061     506    6061 |    1012     506    1012 |    0.2   16.9    0.8
443  |   254 |    4303 |    7073     506    7073 |    1013     506    1013 |    0.1   24.2    0.9
444  |   255 |    4323 |    7097     508    7097 |    1015     508    1015 |    0.2   23.5    0.9
445  |   255 |    4316 |    7061     508    7061 |    1016     508    1016 |    0.2   23.6    0.9
446  |   255 |    4322 |    7081     508    7081 |    1017     508    1017 |    0.1   23.6    0.9
447  |   255 |    4316 |    7086     507    7086 |    1014     507    1014 |    0.1   22.7    0.9
448  |   255 |    4317 |    7086     508    7086 |    1016     508    1016 |    0.1   23.6    0.9
449  |   254 |    4301 |    7067     506    7067 |    1013     506    1013 |    0.1   23.6    1.0
450  |   255 |    4294 |    6071     506    6071 |    1013     506    1013 |    0.2   17.8    0.8
451  |   254 |    2779 |    7076     506    7076 |    1014     507    1014 |    0.1   22.9    0.9
452  |   254 |    4303 |    7075     506    7075 |    1013     506    1013 |    0.1   24.6    0.9
453  |   255 |    4321 |    7084     507    7084 |    1015     507    1015 |    0.2   23.5    0.9
454  |   255 |    4261 |    6036     507    6036 |    1014     506    1014 |    0.2   17.0    0.8
455  |   254 |    2768 |    6063     506    6063 |    1012     506    1012 |    0.3   17.6    0.8
456  |   255 |    4323 |    7089     508    7089 |    1016     508    1016 |    0.1   24.4    0.9
457  |   255 |    4317 |    7082     508    7082 |    1016     508    1016 |    0.1   23.6    0.9
458  |   255 |    4324 |    7086     508    7086 |    1016     508    1016 |    0.1   23.7    0.9
459  |   255 |    4317 |    7087     507    7087 |    1015     508    1015 |    0.1   23.2    0.9
460  |   255 |    4310 |    7080     508    7080 |    1015     508    1015 |    0.2   23.5    1.0
461  |   255 |    4313 |    7086     507    7086 |    1014     507    1014 |    0.1   23.0    0.9
462  |   255 |    4328 |    7093     508    7093 |    1017     508    1017 |    0.1   23.2    0.9
463  |   255 |    4319 |    7084     507    7084 |    1014     507    1014 |    0.1   23.1    0.9
464  |   255 |    4298 |    7052     506    7052 |    1013     506    1013 |    0.1   23.3    0.9
465  |   255 |    4320 |    7087     507    7087 |    1015     508    1015 |    0.1   23.8    0.9
466  |   255 |    4312 |    7079     508    7079 |    1015     508    1015 |    0.2   23.7    0.9
467  |   255 |    4324 |    7082     508    7082 |    1017     508    1017 |    0.1   22.9    0.9
468  |   255 |    4309 |    6073     506    6073 |    1013     507    1013 |    0.2   17.4    0.8
469  |   255 |    4311 |    7080     506    7080 |    1013     506    1013 |    0.1   23.3    0.9
470  |   255 |    4296 |    7032     507    7032 |    1014     507    1014 |    0.1   22.3    0.9
471  |   255 |    4315 |    7080     508    7080 |    1016     508    1016 |    0.1   23.2    0.9
472  |   255 |    4317 |    7088     507    7088 |    1015     507    1015 |    0.2   23.5    0.9
473  |   255 |    4312 |    7081     508    7081 |    1016     508    1016 |    0.2   17.0    0.8
474  |   255 |    4320 |    7084     508    7084 |    1016     508    1016 |    0.1   23.8    0.9
475  |   255 |    4317 |    7086     507    7086 |    1014     507    1014 |    0.1   23.3    0.9
476  |   255 |    4317 |    7085     508    7085 |    1015     508    1015 |    0.2   23.5    0.9
477  |   255 |    4321 |    7084     507    7084 |    1015     507    1015 |    0.1   22.9    0.9
478  |   253 |    4266 |    6028     505    6028 |    1010     505    1010 |    0.1   17.1    0.8
479  |   255 |    4325 |    7084     508    7084 |    1016     508    1016 |    0.1   23.4    0.9
480  |   253 |    4288 |    7065     505    7065 |    1011     506    1011 |    0.1   22.6    0.9
481  |   255 |    2781 |    7079     507    7079 |    1015     507    1015 |    0.1   23.5    0.9
482  |   255 |    4314 |    7077     507    7077 |    1013     507    1013 |    0.1   23.1    0.9
483  |   254 |    4308 |    7078     507    7078 |    1014     507    1014 |    0.1   24.4    0.9
484  |   255 |    4316 |    7080     508    7080 |    1015     508    1015 |    0.1   23.2    0.9
485  |   255 |    4314 |    7083     507    7083 |    1014     507    1014 |    0.2   25.1    0.9
486  |   255 |    4315 |    7079     507    7079 |    1013     507    1013 |    0.1   23.4    0.9
487  |   254 |    4295 |    7070     506    7070 |    1012     506    1012 |    0.1   23.1    0.9
488  |   255 |    4313 |    7082     507    7082 |    1016     508    1016 |    0.1   22.9    0.9
489  |   255 |    4304 |    7080     508    7080 |    1015     508    1015 |    0.1   23.0    0.9
490  |   255 |    4322 |    7090     508    7090 |    1016     508    1016 |    0.1   23.4    0.9
491  |   254 |    4301 |    7071     506    7071 |    1013     506    1013 |    0.2   22.7    0.9
492  |   255 |    4312 |    7075     507    7075 |    1014     507    1014 |    0.1   23.2    0.9
493  |   254 |    4231 |    7004     506    7004 |    1012     506    1012 |    0.1   16.7    0.8
494  |   255 |    3021 |    6071     506    6071 |    1013     506    1013 |    0.1   18.3    0.8
495  |   255 |    4321 |    7074     508    7074 |    1018     508    1018 |    0.1   23.3    0.9
496  |   254 |    4290 |    7064     506    7064 |    1011     506    1011 |    0.1   23.1    0.9
497  |   255 |    4265 |    6042     507    6042 |    1014     507    1014 |    0.1   16.8    0.8
498  |   255 |    3541 |    7078     507    7078 |    1014     507    1014 |    0.2   18.1    0.8
499  |   255 |    4284 |    7011     510    7011 |    1020     510    1020 |    0.2   22.4    0.9
-----+-------+---------+-------------------------+-------------------------+--------------------

=== Summary ===
HNF  intermediate:  avg=4061  max=4329
MLLL total:         avg=6875  max=7101
MLLL vec coords:    avg=506  max=510  (Lemma 1 bounded)
MLLL GSO coeffs:    avg=6875  max=7101  (integral GSO overhead)
GRAM total:         avg=1014  max=1020
GRAM vec coords:    avg=507  max=510  (Lemma 1 bounded)
GRAM Gram entries:  avg=1014  max=1020  (Lemma 3 bound target)
Output bits:        HNF avg=254 max=255  MLLL avg=253 max=255  GRAM avg=253 max=255
Total time:         HNF=75.50ms  MLLL=10763.12ms  GRAM=437.12ms  (GRAM/MLLL=0.04)
