=== L5_alg2_1000_baseline ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 1000
GRAM prealloc (Phase 2 candidate B): OFF

Generating 1000 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 8383.42 ms
  Set 2: 8247.00 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
284  |   255 |    3028 |    7082     507    7082 |    1014     507    1014 |    0.1   23.7    0.9
285  |   255 |    4301 |    7053     506    7053 |    1013     506    1013 |    0.1   23.7    0.9
286  |   255 |    2758 |    6022     506    6022 |    1013     506    1013 |    0.2   18.2    0.8
287  |   255 |    4296 |    7054     505    7054 |    1012     505    1012 |    0.1   23.0    0.9
288  |   255 |    4298 |    7077     506    7077 |    1013     506    1013 |    0.2   23.9    0.9
289  |   255 |    4311 |    7078     507    7078 |    1015     507    1015 |    0.2   22.7    0.9
290  |   255 |    4311 |    7082     507    7082 |    1015     507    1015 |    0.1   23.5    0.9
291  |   255 |    3052 |    7090     508    7090 |    1017     508    1017 |    0.2   18.2    0.8
292  |   255 |    4316 |    7086     508    7086 |    1016     508    1016 |    0.2   22.9    0.9
293  |   255 |    4302 |    7076     507    7076 |    1015     507    1015 |    0.2   23.7    0.9
294  |   255 |    2775 |    6067     507    6067 |    1013     507    1013 |    0.1   17.0    0.8
295  |   255 |    4301 |    7060     506    7060 |    1013     506    1013 |    0.2   23.0    0.9
296  |   254 |    2775 |    7077     507    7077 |    1013     507    1013 |    0.1   23.5    0.9
297  |   255 |    4313 |    7080     507    7080 |    1015     507    1015 |    0.2   23.8    0.9
298  |   255 |    4323 |    7088     508    7088 |    1017     508    1017 |    0.2   24.0    0.9
299  |   255 |    4328 |    7091     508    7091 |    1017     508    1017 |    0.1   24.8    0.9
300  |   254 |    4304 |    7076     506    7076 |    1013     507    1013 |    0.1   23.3    0.9
301  |   255 |    3294 |    7093     507    7093 |    1016     508    1016 |    0.2   24.3    0.9
302  |   255 |    3749 |    6029     508    6029 |    1015     508    1015 |    0.2   17.1    0.8
303  |   255 |    4307 |    6081     507    6081 |    1014     507    1014 |    0.1   17.8    0.8
304  |   255 |    4325 |    7095     507    7095 |    1015     507    1015 |    0.2   24.5    0.9
305  |   255 |    4319 |    7084     507    7084 |    1015     507    1015 |    0.1   23.2    0.9
306  |   255 |    3802 |    7081     506    7081 |    1014     507    1014 |    0.2   16.9    0.8
307  |   255 |    3023 |    7072     506    7072 |    1013     506    1013 |    0.1   17.2    1.0
308  |   254 |    4288 |    6068     506    6068 |    1012     506    1012 |    0.2   18.0    0.8
309  |   255 |    4317 |    7087     508    7087 |    1015     508    1015 |    0.2   24.0    1.1
310  |   255 |    2766 |    6046     506    6046 |    1013     506    1013 |    0.2   17.5    0.8
311  |   255 |    3504 |    6042     506    6042 |    1013     506    1013 |    0.2   17.4    0.8
312  |   255 |    3021 |    6067     506    6067 |    1013     506    1013 |    0.1   16.7    0.8
313  |   255 |    4301 |    7082     507    7082 |    1014     507    1014 |    0.1   24.7    1.0
314  |   255 |    4322 |    7090     508    7090 |    1016     508    1016 |    0.2   23.6    0.9
315  |   255 |    4288 |    7042     506    7042 |    1013     506    1013 |    0.2   23.3    0.9
316  |   254 |    4202 |    5978     506    5978 |    1012     506    1012 |    0.2   16.9    0.8
317  |   255 |    4302 |    7068     507    7068 |    1015     507    1015 |    0.2   23.9    0.9
318  |   255 |    4266 |    6040     506    6040 |    1013     506    1013 |    0.2   17.0    0.8
319  |   254 |    4305 |    7073     506    7073 |    1015     508    1015 |    0.2   23.4    1.1
320  |   255 |    4298 |    7049     505    7049 |    1014     506    1014 |    0.2   23.1    0.9
321  |   255 |    4319 |    7086     507    7086 |    1015     507    1015 |    0.1   24.4    1.0
322  |   255 |    4320 |    7087     509    7087 |    1019     509    1019 |    0.2   22.8    0.9
323  |   255 |    4305 |    7082     507    7082 |    1013     507    1013 |    0.1   24.0    0.9
324  |   254 |    4302 |    7076     506    7076 |    1013     506    1013 |    0.2   24.0    0.9
325  |   255 |    3515 |    6044     506    6044 |    1013     506    1013 |    0.2   17.2    0.8
326  |   255 |    4325 |    7097     508    7097 |    1016     508    1016 |    0.2   18.2    0.8
327  |   255 |    3031 |    7084     508    7084 |    1017     508    1017 |    0.1   23.7    0.9
328  |   254 |    4295 |    7066     506    7066 |    1011     506    1011 |    0.2   23.9    0.9
329  |   253 |    4281 |    7040     506    7040 |    1013     507    1013 |    0.2   17.3    0.8
330  |   255 |    4316 |    7087     507    7087 |    1015     507    1015 |    0.2   22.9    0.9
331  |   255 |    4315 |    7082     507    7082 |    1015     507    1015 |    0.1   24.5    0.9
332  |   255 |    4324 |    7092     508    7092 |    1016     508    1016 |    0.2   23.5    0.9
333  |   255 |    4310 |    7088     507    7088 |    1014     507    1014 |    0.1   23.2    0.9
334  |   254 |    4298 |    7075     506    7075 |    1013     506    1013 |    0.1   24.0    1.0
335  |   255 |    4318 |    7074     508    7074 |    1016     508    1016 |    0.2   24.0    0.9
336  |   255 |    2780 |    7082     507    7082 |    1014     507    1014 |    0.1   23.1    0.9
337  |   255 |    4306 |    7073     507    7073 |    1017     507    1017 |    0.2   24.0    1.0
338  |   255 |    4325 |    7089     508    7089 |    1016     508    1016 |    0.2   24.4    0.9
339  |   255 |    2774 |    6070     506    6070 |    1013     506    1013 |    0.2   18.7    0.8
340  |   255 |    4316 |    7079     507    7079 |    1014     507    1014 |    0.2   24.2    0.9
341  |   255 |    4319 |    7091     507    7091 |    1015     508    1015 |    0.2   23.4    0.9
342  |   253 |    4289 |    7055     506    7055 |    1013     506    1013 |    0.2   18.1    0.8
343  |   253 |    4278 |    7030     508    7030 |    1017     508    1017 |    0.2   17.6    0.8
344  |   255 |    4301 |    7055     506    7055 |    1013     506    1013 |    0.1   24.4    0.9
345  |   255 |    3263 |    7036     508    7036 |    1015     508    1015 |    0.2   17.6    0.8
346  |   253 |    4288 |    7068     505    7068 |    1011     506    1011 |    0.1   24.3    1.0
347  |   253 |    4269 |    6042     505    6042 |    1010     505    1010 |    0.1   17.0    0.8
348  |   255 |    2771 |    7050     508    7050 |    1016     508    1016 |    0.2   18.1    0.8
349  |   255 |    4325 |    7095     508    7095 |    1016     508    1016 |    0.1   23.2    0.9
350  |   255 |    3536 |    7069     506    7069 |    1013     506    1013 |    0.2   17.9    0.8
351  |   255 |    4324 |    7085     508    7085 |    1017     508    1017 |    0.1   23.6    0.9
352  |   255 |    4300 |    6075     506    6075 |    1013     507    1013 |    0.1   18.0    0.8
353  |   255 |    4303 |    7066     506    7066 |    1013     506    1013 |    0.1   23.9    1.0
354  |   255 |    4302 |    7078     507    7078 |    1014     507    1014 |    0.2   24.5    1.0
355  |   255 |    4316 |    7094     508    7094 |    1015     508    1015 |    0.2   24.2    0.9
356  |   254 |    4291 |    7059     505    7059 |    1011     505    1011 |    0.2   23.4    0.9
357  |   255 |    4308 |    7082     506    7082 |    1013     507    1013 |    0.2   16.7    0.8
358  |   254 |    4279 |    6056     506    6056 |    1011     506    1011 |    0.2   17.3    0.8
359  |   255 |    4309 |    7085     507    7085 |    1015     507    1015 |    0.2   25.0    1.0
360  |   255 |    4273 |    6055     506    6055 |    1012     506    1012 |    0.2   17.2    0.8
361  |   255 |    4316 |    7087     508    7087 |    1017     508    1017 |    0.2   25.0    1.0
362  |   255 |    4325 |    7089     508    7089 |    1017     508    1017 |    0.2   24.5    0.9
363  |   253 |    4288 |    6064     506    6064 |    1011     506    1011 |    0.2   17.6    0.8
364  |   254 |    2767 |    6057     506    6057 |    1012     506    1012 |    0.1   17.9    0.8
365  |   254 |    4291 |    6067     506    6067 |    1013     506    1013 |    0.2   18.4    0.8
366  |   255 |    4328 |    7087     508    7087 |    1016     508    1016 |    0.1   24.2    0.9
367  |   254 |    4307 |    7070     507    7070 |    1014     507    1014 |    0.2   25.1    1.0
368  |   254 |    4297 |    7065     506    7065 |    1012     506    1012 |    0.2   24.4    0.9
369  |   254 |    4263 |    7008     505    7008 |    1011     505    1011 |    0.1   22.9    0.9
370  |   255 |    4317 |    7077     507    7077 |    1015     507    1015 |    0.2   24.3    0.9
371  |   255 |    3028 |    6074     507    6074 |    1014     507    1014 |    0.1   17.4    0.8
372  |   255 |    4311 |    7083     506    7083 |    1014     507    1014 |    0.2   23.9    0.9
373  |   255 |    4299 |    7047     507    7047 |    1013     507    1013 |    0.2   23.3    0.9
374  |   254 |    3023 |    6068     506    6068 |    1012     506    1012 |    0.2   17.3    0.8
375  |   254 |    3290 |    7076     507    7076 |    1014     507    1014 |    0.2   17.8    0.8
376  |   255 |    4308 |    7074     507    7074 |    1014     507    1014 |    0.2   24.1    0.9
377  |   255 |    4317 |    7091     507    7091 |    1015     507    1015 |    0.1   23.4    0.9
378  |   254 |    4308 |    7069     506    7069 |    1015     508    1015 |    0.1   24.7    0.9
379  |   255 |    4295 |    6071     506    6071 |    1013     506    1013 |    0.2   18.3    0.8
380  |   254 |    4295 |    7071     506    7071 |    1013     506    1013 |    0.1   24.0    0.9
381  |   255 |    4320 |    7082     507    7082 |    1015     508    1015 |    0.1   23.1    0.9
382  |   255 |    4322 |    7093     508    7093 |    1015     508    1015 |    0.2   23.9    0.9
383  |   255 |    4312 |    7080     506    7080 |    1013     507    1013 |    0.1   23.2    0.9
384  |   255 |    4306 |    7067     506    7067 |    1013     507    1013 |    0.1   23.0    0.9
385  |   254 |    4274 |    6047     506    6047 |    1012     505    1012 |    0.1   16.8    0.8
386  |   255 |    4318 |    7088     507    7088 |    1014     507    1014 |    0.1   23.5    0.9
387  |   255 |    3527 |    7074     506    7074 |    1012     506    1012 |    0.1   16.9    0.8
388  |   254 |    4296 |    7065     506    7065 |    1011     506    1011 |    0.1   22.9    0.9
389  |   254 |    4301 |    7074     506    7074 |    1013     507    1013 |    0.1   23.2    0.9
390  |   254 |    4309 |    6074     507    6074 |    1014     507    1014 |    0.1   17.2    0.8
391  |   255 |    2782 |    7078     508    7078 |    1015     508    1015 |    0.2   23.2    0.9
392  |   255 |    4318 |    7085     507    7085 |    1014     507    1014 |    0.1   23.1    0.9
393  |   255 |    4310 |    7073     507    7073 |    1014     507    1014 |    0.1   24.6    0.9
394  |   255 |    4314 |    7072     507    7072 |    1015     507    1015 |    0.1   23.4    0.9
395  |   255 |    4310 |    7067     506    7067 |    1014     507    1014 |    0.1   22.7    0.9
396  |   255 |    4311 |    7082     508    7082 |    1016     508    1016 |    0.2   24.4    0.9
397  |   255 |    2795 |    7086     507    7086 |    1015     507    1015 |    0.1   18.5    0.8
398  |   255 |    4325 |    7094     508    7094 |    1015     508    1015 |    0.1   23.5    0.9
399  |   255 |    2772 |    6067     506    6067 |    1013     506    1013 |    0.2   17.8    0.8
400  |   255 |    3287 |    7081     507    7081 |    1015     507    1015 |    0.1   23.5    0.9
401  |   255 |    4319 |    7087     508    7087 |    1015     508    1015 |    0.2   23.6    0.9
402  |   255 |    3016 |    7081     507    7081 |    1014     507    1014 |    0.2   23.5    0.9
403  |   254 |    4261 |    6038     506    6038 |    1012     506    1012 |    0.2   16.9    0.8
404  |   255 |    4313 |    7092     507    7092 |    1014     507    1014 |    0.1   23.6    0.9
405  |   254 |    4262 |    7042     505    7042 |    1012     505    1012 |    0.2   16.7    0.8
406  |   255 |    3025 |    7083     507    7083 |    1014     507    1014 |    0.1   23.9    0.9
407  |   255 |    2773 |    6065     506    6065 |    1014     506    1014 |    0.2   17.2    0.8
408  |   255 |    4319 |    7086     508    7086 |    1015     508    1015 |    0.1   23.2    0.9
409  |   255 |    4254 |    6032     506    6032 |    1014     507    1014 |    0.1   17.3    0.8
410  |   255 |    4305 |    7079     507    7079 |    1014     507    1014 |    0.1   22.9    0.9
411  |   255 |    2754 |    7042     506    7042 |    1013     506    1013 |    0.2   18.0    0.8
412  |   254 |    4299 |    7065     506    7065 |    1012     506    1012 |    0.1   23.5    0.9
413  |   255 |    3303 |    7093     508    7093 |    1016     508    1016 |    0.2   18.5    0.8
414  |   255 |    3799 |    7075     507    7075 |    1013     507    1013 |    0.2   17.8    0.8
415  |   255 |    4242 |    6985     509    6985 |    1018     508    1018 |    0.2   16.2    0.8
416  |   255 |    4301 |    7063     506    7063 |    1013     506    1013 |    0.1   23.1    0.9
417  |   255 |    4311 |    7075     506    7075 |    1013     507    1013 |    0.1   24.1    0.9
418  |   255 |    4319 |    7098     508    7098 |    1016     508    1016 |    0.2   24.0    0.9
419  |   255 |    4318 |    7091     507    7091 |    1015     507    1015 |    0.1   22.7    0.9
420  |   255 |    4317 |    7089     507    7089 |    1014     507    1014 |    0.1   23.9    0.9
421  |   255 |    4310 |    7080     507    7080 |    1014     507    1014 |    0.1   22.8    0.9
422  |   255 |    4320 |    7086     508    7086 |    1016     508    1016 |    0.1   23.2    0.9
423  |   255 |    4316 |    7086     507    7086 |    1015     507    1015 |    0.1   22.2    0.9
424  |   253 |    4290 |    6064     506    6064 |    1011     506    1011 |    0.2   18.0    0.8
425  |   255 |    2789 |    7091     508    7091 |    1016     508    1016 |    0.1   22.7    0.9
426  |   254 |    4309 |    7074     507    7074 |    1015     508    1015 |    0.1   22.9    0.9
427  |   255 |    4323 |    7092     508    7092 |    1015     508    1015 |    0.1   23.6    0.9
428  |   253 |    4259 |    6034     505    6034 |    1010     505    1010 |    0.1   16.3    0.8
429  |   254 |    3280 |    7073     506    7073 |    1013     506    1013 |    0.1   22.4    0.9
430  |   254 |    4309 |    7081     506    7081 |    1013     507    1013 |    0.1   23.2    0.9
431  |   255 |    3267 |    6048     506    6048 |    1014     506    1014 |    0.1   16.8    0.8
432  |   255 |    4311 |    7082     506    7082 |    1013     507    1013 |    0.2   24.1    0.9
433  |   255 |    4314 |    7095     507    7095 |    1016     508    1016 |    0.2   23.5    0.9
434  |   255 |    4309 |    7055     507    7055 |    1015     507    1015 |    0.1   22.6    0.9
435  |   255 |    4305 |    7068     506    7068 |    1012     506    1012 |    0.1   23.3    0.9
436  |   255 |    4295 |    7046     505    7046 |    1013     506    1013 |    0.1   23.5    0.9
437  |   255 |    4316 |    7089     507    7089 |    1015     507    1015 |    0.1   23.1    0.9
438  |   252 |    4251 |    6023     505    6023 |    1010     505    1010 |    0.1   16.4    0.8
439  |   255 |    4325 |    7095     508    7095 |    1016     508    1016 |    0.1   22.5    0.9
440  |   254 |    4267 |    7015     505    7015 |    1012     505    1012 |    0.1   22.8    0.9
441  |   255 |    4311 |    7075     507    7075 |    1013     507    1013 |    0.1   22.6    0.9
442  |   255 |    4310 |    7089     507    7089 |    1015     507    1015 |    0.1   23.3    0.9
443  |   255 |    4323 |    7090     507    7090 |    1015     507    1015 |    0.1   23.2    0.9
444  |   255 |    4316 |    7082     509    7082 |    1017     509    1017 |    0.1   23.4    0.9
445  |   255 |    4288 |    6066     506    6066 |    1013     506    1013 |    0.1   17.3    0.8
446  |   255 |    4304 |    7070     507    7070 |    1014     507    1014 |    0.1   22.6    0.9
447  |   254 |    4295 |    7065     506    7065 |    1013     506    1013 |    0.2   18.0    0.8
448  |   255 |    4291 |    6067     506    6067 |    1013     506    1013 |    0.2   16.9    0.7
449  |   255 |    4294 |    7041     506    7041 |    1013     506    1013 |    0.1   22.7    0.9
450  |   255 |    4310 |    7080     507    7080 |    1014     507    1014 |    0.2   23.2    0.9
451  |   255 |    4314 |    7083     507    7083 |    1014     507    1014 |    0.1   23.6    0.9
452  |   255 |    4291 |    7048     506    7048 |    1013     506    1013 |    0.1   23.0    0.9
453  |   255 |    4214 |    6003     506    6003 |    1013     506    1013 |    0.1   16.3    0.7
454  |   255 |    4303 |    7071     508    7071 |    1017     508    1017 |    0.1   23.1    0.9
455  |   255 |    4319 |    7081     508    7081 |    1016     508    1016 |    0.1   22.9    0.9
456  |   255 |    4318 |    7079     508    7079 |    1015     508    1015 |    0.1   23.2    0.9
457  |   255 |    4306 |    7085     507    7085 |    1014     507    1014 |    0.1   23.7    0.9
458  |   255 |    4320 |    7099     508    7099 |    1015     508    1015 |    0.1   24.6    0.9
459  |   255 |    2761 |    6060     506    6060 |    1012     506    1012 |    0.1   16.7    0.8
460  |   255 |    4305 |    7081     507    7081 |    1016     507    1016 |    0.1   23.6    0.9
461  |   255 |    4301 |    7082     507    7082 |    1014     507    1014 |    0.2   23.6    0.9
462  |   255 |    4311 |    7090     507    7090 |    1014     507    1014 |    0.1   23.9    1.0
463  |   255 |    4322 |    7090     507    7090 |    1015     507    1015 |    0.1   24.0    0.9
464  |   255 |    4310 |    7078     507    7078 |    1014     507    1014 |    0.2   23.5    0.9
465  |   255 |    4313 |    7081     507    7081 |    1014     507    1014 |    0.1   22.7    0.9
466  |   255 |    4324 |    7092     509    7092 |    1017     509    1017 |    0.2   22.9    0.9
467  |   254 |    4287 |    7058     505    7058 |    1011     505    1011 |    0.1   22.3    0.9
468  |   255 |    4308 |    7085     507    7085 |    1015     507    1015 |    0.1   23.4    0.9
469  |   255 |    4311 |    7082     507    7082 |    1013     506    1013 |    0.1   23.7    0.9
470  |   255 |    4329 |    7094     508    7094 |    1016     508    1016 |    0.1   23.7    0.9
471  |   255 |    4311 |    7083     507    7083 |    1015     507    1015 |    0.2   23.1    0.9
472  |   255 |    3540 |    7086     507    7086 |    1015     507    1015 |    0.1   22.9    0.9
473  |   255 |    4326 |    7093     508    7093 |    1016     508    1016 |    0.1   23.3    0.9
474  |   255 |    2772 |    6071     507    6071 |    1014     507    1014 |    0.1   17.3    0.8
475  |   255 |    4279 |    6055     507    6055 |    1014     507    1014 |    0.1   17.2    0.8
476  |   255 |    4318 |    7089     507    7089 |    1015     507    1015 |    0.1   23.4    0.9
477  |   255 |    4321 |    7088     508    7088 |    1016     508    1016 |    0.2   23.1    0.9
478  |   255 |    2782 |    7080     507    7080 |    1014     507    1014 |    0.1   22.2    0.9
479  |   254 |    2773 |    6068     506    6068 |    1012     506    1012 |    0.1   16.6    0.8
480  |   253 |    4279 |    6051     507    6051 |    1014     507    1014 |    0.2   17.4    0.8
481  |   255 |    4306 |    7068     508    7068 |    1016     508    1016 |    0.2   22.6    0.9
482  |   255 |    3794 |    7062     506    7062 |    1012     506    1012 |    0.1   17.8    0.8
483  |   255 |    4305 |    7082     507    7082 |    1014     507    1014 |    0.1   23.3    0.9
484  |   255 |    4313 |    7090     507    7090 |    1015     507    1015 |    0.1   23.5    0.9
485  |   255 |    4305 |    7065     508    7065 |    1018     508    1018 |    0.2   23.7    0.9
486  |   255 |    4323 |    7082     508    7082 |    1017     508    1017 |    0.1   24.3    0.9
487  |   255 |    4316 |    7080     507    7080 |    1015     507    1015 |    0.1   22.8    0.9
488  |   255 |    4304 |    7058     506    7058 |    1013     507    1013 |    0.1   22.8    0.9
489  |   255 |    3806 |    7081     507    7081 |    1013     507    1013 |    0.1   17.2    0.8
490  |   255 |    4297 |    7071     509    7071 |    1019     509    1019 |    0.2   22.2    0.9
491  |   255 |    4322 |    7094     507    7094 |    1015     507    1015 |    0.1   22.9    0.9
492  |   255 |    4321 |    7085     508    7085 |    1016     508    1016 |    0.1   23.0    0.9
493  |   255 |    4318 |    7086     508    7086 |    1017     508    1017 |    0.1   23.5    0.9
494  |   255 |    4304 |    7073     506    7073 |    1012     506    1012 |    0.1   23.2    0.9
495  |   255 |    4311 |    7084     507    7084 |    1014     507    1014 |    0.1   23.7    0.9
496  |   255 |    4303 |    7072     508    7072 |    1016     508    1016 |    0.2   16.8    0.8
497  |   255 |    4306 |    7085     507    7085 |    1014     507    1014 |    0.2   23.1    0.9
498  |   254 |    3014 |    6065     506    6065 |    1012     506    1012 |    0.1   16.9    0.8
499  |   254 |    4307 |    7077     507    7077 |    1014     507    1014 |    0.1   23.2    0.9
500  |   255 |    2765 |    6061     506    6061 |    1012     506    1012 |    0.1   17.2    0.8
501  |   254 |    4309 |    7080     506    7080 |    1014     507    1014 |    0.1   21.8    0.9
502  |   255 |    4318 |    7092     508    7092 |    1016     508    1016 |    0.1   23.8    0.9
503  |   255 |    4318 |    7086     508    7086 |    1015     508    1015 |    0.1   24.3    0.9
504  |   252 |    4267 |    6042     505    6042 |    1010     505    1010 |    0.1   16.8    0.8
505  |   255 |    2784 |    7085     507    7085 |    1014     507    1014 |    0.1   23.2    1.0
506  |   255 |    4284 |    6060     506    6060 |    1013     506    1013 |    0.1   16.8    0.8
507  |   255 |    4304 |    7070     509    7070 |    1018     509    1018 |    0.1   22.4    0.9
508  |   255 |    4288 |    6065     506    6065 |    1012     506    1012 |    0.1   17.5    0.8
509  |   255 |    4304 |    7083     507    7083 |    1014     507    1014 |    0.1   22.7    0.9
510  |   254 |    4274 |    6050     505    6050 |    1012     505    1012 |    0.2   16.8    0.7
511  |   255 |    2788 |    7095     508    7095 |    1016     508    1016 |    0.1   23.5    0.9
512  |   255 |    4322 |    7079     508    7079 |    1016     508    1016 |    0.1   24.1    0.9
513  |   253 |    4291 |    7067     506    7067 |    1011     506    1011 |    0.1   23.3    0.9
514  |   253 |    4279 |    7054     505    7054 |    1011     505    1011 |    0.1   22.4    0.9
515  |   252 |    4262 |    6033     505    6033 |    1010     505    1010 |    0.1   16.6    0.7
516  |   255 |    4312 |    7080     506    7080 |    1013     506    1013 |    0.1   23.6    1.0
517  |   255 |    4262 |    6040     506    6040 |    1013     506    1013 |    0.1   17.5    0.8
518  |   254 |    4301 |    7072     506    7072 |    1013     506    1013 |    0.1   22.8    0.9
519  |   255 |    2780 |    6076     507    6076 |    1014     507    1014 |    0.1   16.8    0.8
520  |   255 |    4321 |    7083     508    7083 |    1017     508    1017 |    0.2   24.0    0.9
521  |   255 |    4322 |    7085     507    7085 |    1015     507    1015 |    0.1   22.3    0.9
522  |   255 |    4312 |    7089     507    7089 |    1015     507    1015 |    0.1   23.5    0.9
523  |   255 |    4307 |    7078     507    7078 |    1016     508    1016 |    0.1   23.8    0.9
524  |   255 |    4297 |    6075     506    6075 |    1013     506    1013 |    0.2   17.2    0.8
525  |   255 |    4323 |    7088     508    7088 |    1017     508    1017 |    0.1   23.5    0.9
526  |   255 |    2785 |    7086     507    7086 |    1015     507    1015 |    0.2   23.7    0.9
527  |   254 |    4297 |    7073     507    7073 |    1013     507    1013 |    0.2   22.3    0.9
528  |   255 |    4311 |    7073     506    7073 |    1013     506    1013 |    0.1   23.4    0.9
529  |   255 |    4313 |    7082     507    7082 |    1015     507    1015 |    0.1   23.5    0.9
530  |   254 |    4299 |    7063     508    7063 |    1019     508    1019 |    0.2   22.5    0.9
531  |   255 |    4309 |    7075     507    7075 |    1015     507    1015 |    0.1   23.3    0.9
532  |   255 |    2786 |    7085     507    7085 |    1014     507    1014 |    0.1   23.3    0.9
533  |   255 |    4302 |    7082     506    7082 |    1014     507    1014 |    0.2   23.6    0.9
534  |   255 |    4250 |    6032     506    6032 |    1013     506    1013 |    0.1   16.8    0.8
535  |   255 |    4316 |    7084     507    7084 |    1015     508    1015 |    0.1   23.1    0.9
536  |   255 |    3296 |    7090     508    7090 |    1015     508    1015 |    0.1   17.5    0.8
537  |   255 |    4315 |    7091     507    7091 |    1015     508    1015 |    0.1   23.5    0.9
538  |   254 |    4311 |    7080     507    7080 |    1014     507    1014 |    0.2   23.8    0.9
539  |   255 |    2778 |    6075     507    6075 |    1014     507    1014 |    0.1   17.5    0.8
540  |   252 |    2742 |    6005     505    6005 |    1010     505    1010 |    0.1   16.7    0.8
541  |   255 |    4326 |    7090     508    7090 |    1016     508    1016 |    0.1   23.1    0.9
542  |   255 |    4296 |    7048     506    7048 |    1012     506    1012 |    0.1   23.2    0.9
543  |   255 |    4307 |    7079     507    7079 |    1014     507    1014 |    0.1   23.7    0.9
544  |   255 |    3269 |    6057     506    6057 |    1013     506    1013 |    0.1   17.1    0.7
545  |   255 |    4319 |    7078     507    7078 |    1014     507    1014 |    0.1   23.5    0.9
546  |   254 |    4293 |    7059     505    7059 |    1012     505    1012 |    0.2   23.5    0.9
547  |   255 |    4323 |    7087     508    7087 |    1016     508    1016 |    0.1   23.3    0.9
548  |   253 |    4276 |    6051     505    6051 |    1010     505    1010 |    0.2   17.5    0.8
549  |   254 |    3265 |    7040     507    7040 |    1014     507    1014 |    0.1   16.6    0.8
550  |   255 |    4321 |    7088     508    7088 |    1016     508    1016 |    0.1   23.2    0.9
551  |   255 |    4310 |    7084     507    7084 |    1014     507    1014 |    0.2   23.7    0.9
552  |   255 |    4320 |    7079     508    7079 |    1015     508    1015 |    0.1   23.9    0.9
553  |   254 |    3268 |    6054     506    6054 |    1012     506    1012 |    0.1   17.2    0.8
554  |   255 |    4321 |    7098     508    7098 |    1016     508    1016 |    0.1   24.0    0.9
555  |   253 |    3266 |    6058     505    6058 |    1011     505    1011 |    0.1   17.0    0.7
556  |   255 |    4324 |    7087     508    7087 |    1017     508    1017 |    0.1   23.5    0.9
557  |   255 |    4309 |    7066     507    7066 |    1014     507    1014 |    0.2   22.6    0.9
558  |   254 |    4302 |    7069     507    7069 |    1014     507    1014 |    0.1   22.7    0.9
559  |   255 |    4297 |    7058     506    7058 |    1013     506    1013 |    0.1   23.3    0.9
560  |   255 |    3787 |    7075     507    7075 |    1015     507    1015 |    0.2   17.0    0.7
561  |   255 |    4309 |    7076     507    7076 |    1014     507    1014 |    0.1   22.1    0.9
562  |   255 |    4312 |    7079     506    7079 |    1014     507    1014 |    0.1   23.4    0.9
563  |   255 |    4304 |    7081     508    7081 |    1016     508    1016 |    0.1   22.6    0.9
564  |   254 |    4282 |    7033     506    7033 |    1014     506    1014 |    0.2   22.3    0.8
565  |   255 |    4315 |    7092     507    7092 |    1015     507    1015 |    0.2   22.7    0.9
566  |   255 |    4234 |    6012     506    6012 |    1013     506    1013 |    0.1   17.3    0.8
567  |   253 |    4278 |    6051     505    6051 |    1010     505    1010 |    0.1   17.4    0.8
568  |   254 |    4291 |    6064     506    6064 |    1012     506    1012 |    0.2   16.7    0.8
569  |   255 |    4324 |    7084     509    7084 |    1018     509    1018 |    0.1   22.9    0.9
570  |   255 |    4297 |    7051     506    7051 |    1013     506    1013 |    0.1   22.3    0.9
571  |   255 |    2776 |    6065     507    6065 |    1013     507    1013 |    0.1   17.4    0.8
572  |   255 |    4296 |    7084     507    7084 |    1014     507    1014 |    0.2   23.1    0.9
573  |   255 |    3293 |    7077     507    7077 |    1015     507    1015 |    0.1   18.0    0.8
574  |   252 |    2718 |    5936     505    5936 |    1010     505    1010 |    0.1   16.3    0.7
575  |   255 |    4310 |    7084     507    7084 |    1014     507    1014 |    0.1   23.3    0.9
576  |   255 |    4320 |    7088     507    7088 |    1015     507    1015 |    0.1   23.0    0.9
577  |   255 |    3293 |    7082     507    7082 |    1014     507    1014 |    0.1   17.9    0.8
578  |   255 |    4320 |    7090     507    7090 |    1015     507    1015 |    0.1   23.5    0.9
579  |   255 |    4308 |    7067     506    7067 |    1013     506    1013 |    0.2   22.9    0.9
580  |   255 |    4319 |    7090     508    7090 |    1015     508    1015 |    0.2   23.8    0.9
581  |   255 |    4281 |    7020     505    7020 |    1013     505    1013 |    0.1   23.5    0.9
582  |   255 |    4315 |    7089     507    7089 |    1015     507    1015 |    0.2   23.3    0.9
583  |   255 |    4317 |    7076     507    7076 |    1015     507    1015 |    0.1   22.6    0.9
584  |   255 |    4308 |    7084     507    7084 |    1014     507    1014 |    0.1   22.5    0.9
585  |   255 |    4313 |    7072     507    7072 |    1015     507    1015 |    0.1   23.3    0.9
586  |   255 |    4311 |    7080     507    7080 |    1015     507    1015 |    0.1   22.3    0.9
587  |   253 |    4280 |    7050     506    7050 |    1013     506    1013 |    0.2   23.8    0.9
588  |   255 |    4311 |    7068     508    7068 |    1015     508    1015 |    0.1   23.3    0.9
